CLAS physics database search results
Measurement E161M77
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.3671	0.0100018263473	0.0340619064311	0.036852408408
-0.65	0.3138	0.00836506488951	0.0338826753577	0.0359936641948
-0.61	0.2988	0.00803699336772	0.0454955683293	0.0468383744049
-0.58	0.2924	0.00781347384268	0.0479677978076	0.0492067348584
-0.55	0.2866	0.0074726993865	0.0495395676594	0.0506871218386
-0.53	0.2699	0.00953748984565	0.0463284608793	0.0479184500714
-0.49	0.295	0.008306780289	0.0383097559537	0.0399396735489
-0.46	0.2954	0.00729517139698	0.0272400527586	0.0292118495351
-0.43	0.2814	0.00541987673344	0.0260419841063	0.0276610759924
-0.41	0.2834	0.00528811881188	0.0248434256783	0.0264996188101
-0.38	0.2826	0.00515575826682	0.0236444106861	0.0253411240094
-0.34	0.2885	0.00523962194218	0.0266905669086	0.0282111295919
-0.31	0.3043	0.00542822665268	0.0286910152383	0.0304161623437
-0.28	0.3272	0.00551162941367	0.0307093135906	0.0323317294754
-0.26	0.35	0.0059107358263	0.0327712252135	0.0346284354364
-0.22	0.344	0.00557383063283	0.0221081978478	0.0246865578441
-0.2	0.3661	0.00565971943888	0.0272177805097	0.0297101087654
-0.17	0.3695	0.00574893917963	0.0209246194304	0.0240862449475
-0.14	0.3797	0.00594585164835	0.0395556171507	0.041337784283
-0.1	0.3906	0.00603966942149	0.0260079294308	0.0286587720633
-0.07	0.4039	0.00592899819727	0.0536735221536	0.0551988920043
-0.04	0.4012	0.00551013215859	0.0280641843565	0.0308017031547
-0.02	0.4211	0.00540538138731	0.0332636716563	0.0355870326078
0.02	0.4384	0.00530196822386	0.0291212831612	0.0321215052237
0.04	0.4406	0.00520066100094	0.0270037613149	0.0301999999854
0.07	0.4861	0.00551558552772	0.0406273099809	0.043174393867
0.1	0.5068	0.00572714197658	0.032296127396	0.0354836180254
0.14	0.5378	0.00583545824453	0.0270783571709	0.0313068455896
0.17	0.58	0.00583857630775	0.0292224404645	0.0336544155687
0.2	0.6143	0.0060511888587	0.0303017014934	0.0351207071634
0.23	0.673	0.00657654723127	0.0386443919154	0.0434707852621
0.26	0.7233	0.00731028010396	0.0344325399121	0.0404073317419
0.28	0.8166	0.00856719549642	0.0396858055396	0.0461491085283
0.31	0.8851	0.00877888770811	0.0365607867887	0.0446268761091
0.34	0.987	0.00857351694915	0.0585758892986	0.065143129833
0.38	1.1048	0.00857650288744	0.0648352033869	0.0720913447739
0.41	1.2141	0.00847484488108	0.0523180370832	0.0626894613681
0.44	1.3237	0.00858118428334	0.0481411806699	0.0610962157169
0.46	1.456	0.00879315551082	0.0481029148406	0.063036052279
0.49	1.6171	0.00931955578579	0.0512596905956	0.0681809644022
0.52	1.7838	0.00984714587738	0.0628330623006	0.0804308215068
0.55	1.9275	0.0102704980426	0.0712637135572	0.0890494942324
0.58	2.062	0.0105904907196	0.0828256693684	0.100887804437
0.61	2.2647	0.0112264489229	0.0818335312973	0.103221716413
0.65	2.4334	0.0115511155224	0.104966336176	0.124611507464
0.68	2.5601	0.011666917108	0.126161694049	0.144955643284
0.71	2.8402	0.0123143746526	0.115746776097	0.140054118236
0.73	3.0726	0.0128595951973	0.0833133891482	0.11923603392
0.76	3.2318	0.0134077681955	0.100307884795	0.134557843424
0.79	3.4025	0.0150043476911	0.147941067829	0.175379139463
0.82	3.6097	0.0192754569727	0.19062795377	0.215434252173
0.85	3.8231	0.0297179374211	0.203845147589	0.230793891799
