CLAS physics database search results
Measurement E161M105
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.2532	0.00990227081581	0.044101984453	0.045649246676
-0.65	0.2287	0.00831248835042	0.0235775854876	0.0258047684068
-0.58	0.219	0.00767672833496	0.0477873188416	0.0488209494958
-0.55	0.2092	0.00682058074376	0.0221747531738	0.0238040700517
-0.53	0.2084	0.00564394481349	0.0237382789381	0.0249741876188
-0.49	0.1962	0.00478796095445	0.0288047813722	0.0296806660706
-0.46	0.2193	0.00499859359845	0.0212191908903	0.0227147419208
-0.43	0.2112	0.00478549848943	0.026775716689	0.0277148486251
-0.41	0.2187	0.00489071463296	0.0212443147778	0.0227141828672
-0.38	0.2175	0.00467970660147	0.0191361005987	0.0207077883145
-0.34	0.2297	0.00500041685966	0.0181227986589	0.0198541988308
-0.31	0.2444	0.00521585365854	0.0252672687604	0.0265787640412
-0.28	0.2724	0.00564614782949	0.0302780616072	0.0316898955432
-0.26	0.2828	0.00564960422164	0.0330201752288	0.0343209496531
-0.22	0.2999	0.00618790466026	0.0384046850777	0.0398253301725
-0.2	0.3282	0.00651275211451	0.050481621011	0.0516116658237
-0.17	0.3245	0.00587668752058	0.0267623717892	0.0287023823112
-0.14	0.3538	0.00609631197098	0.0331440036862	0.0350477556148
-0.1	0.3553	0.00556493975904	0.0225226873503	0.0251198771723
-0.07	0.3858	0.00567352941176	0.0310865093572	0.0333639349259
-0.04	0.4002	0.00578292748194	0.0320829822451	0.0343139236688
-0.02	0.4163	0.00599763313609	0.0310256087251	0.033724671898
0.02	0.4268	0.00610479297365	0.0289636237848	0.0318583770552
0.04	0.432	0.00578141263941	0.0267831153508	0.0298237588292
0.07	0.4445	0.00577828598941	0.0214348177278	0.0251274076272
0.1	0.4482	0.00555973282443	0.025705629168	0.0288099026821
0.14	0.4773	0.00587544762757	0.0352131951855	0.0379317917271
0.17	0.4934	0.0062969067705	0.0245038561276	0.0288546854028
0.2	0.5172	0.00703673469388	0.037342795354	0.0404488085652
0.23	0.5067	0.00692213114754	0.0507299132699	0.0530386990649
0.26	0.5699	0.00712640910788	0.026560577803	0.0317930931033
0.28	0.5691	0.00626902539208	0.0393031718902	0.0428726745609
0.31	0.6153	0.00657961365988	0.0339686426589	0.0385417754061
0.34	0.6104	0.00636054185481	0.0328906294758	0.0375491759518
0.38	0.6705	0.0068839835729	0.0423440759749	0.0465248702141
0.41	0.6965	0.00687718365487	0.0359480784602	0.0412583725704
0.44	0.7417	0.00718865450399	0.0274751386971	0.0347851296262
0.46	0.7817	0.00718416002162	0.043308172956	0.048720446744
0.49	0.8473	0.00749636137072	0.0517599706936	0.0572261960085
0.52	0.942	0.00802151260504	0.0738657250389	0.0784993900871
0.55	0.9654	0.00801774669435	0.0748719289049	0.0797852534756
0.58	1.0093	0.0081216532553	0.0442610296808	0.0526978447853
0.61	1.1296	0.00864624288248	0.0505661199225	0.0597219796257
0.65	1.2136	0.0088553161918	0.0495143754393	0.0599841162469
0.68	1.3087	0.00906404123379	0.0527265887054	0.0643922917749
0.71	1.4468	0.00948375819374	0.0453183001725	0.0612135162922
0.73	1.518	0.00969160305344	0.0420988459492	0.0596165459168
0.76	1.646	0.0107437128048	0.0557746594357	0.0726472048352
0.79	1.7312	0.0114809442687	0.105376410637	0.11611463186
0.82	1.8624	0.0130569118562	0.101060017083	0.113746178767
0.85	2.1771	0.0153568750604	0.136740361227	0.150094479624
0.89	2.4792	0.0263688124544	0.201986078059	0.214765674449
