CLAS physics database search results
Measurement E161M147
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.62	0.0684	0.00263482280431	0.00527898747771	0.00626522676162
-0.58	0.0721	0.00253352855051	0.0100866859316	0.0106121381929
-0.54	0.0652	0.00221912479741	0.00768605784089	0.00827445950809
-0.5	0.0783	0.00253603238866	0.00925897077021	0.00982986733677
-0.46	0.085	0.00264632627646	0.00849746769564	0.00914833030489
-0.42	0.0841	0.00275390428212	0.00971730472945	0.0103197658566
-0.38	0.0952	0.00318040089087	0.00634783822835	0.00740982680339
-0.34	0.0859	0.00286333333333	0.00747002826114	0.00827638741419
-0.3	0.0983	0.00297235421166	0.00849500502886	0.00954683678538
-0.26	0.0916	0.00255034802784	0.00852676520944	0.00915023812164
-0.22	0.1127	0.00287066037736	0.0106188186253	0.011453108425
-0.18	0.0949	0.0025533632287	0.00852586278463	0.00915082205542
-0.14	0.1007	0.00244830866808	0.010621477518	0.0113581731771
-0.1	0.1048	0.00244710659898	0.0119520571155	0.0126106338567
-0.06	0.0924	0.00223548387097	0.00747279143712	0.00808534342844
-0.02	0.0896	0.00245041617122	0.00634314280052	0.00712602936084
0.02	0.089	0.00266467065868	0.0109813264354	0.011499317398
0.06	0.0939	0.00266458569807	0.00849175971502	0.00915172174201
0.1	0.0842	0.00213164556962	0.0154536755228	0.0157449646819
0.14	0.087	0.00202573529412	0.00958834691269	0.0100293035185
0.18	0.079	0.00170580296896	0.00637575377748	0.00693588537167
0.22	0.0819	0.001812890625	0.00952908324981	0.00993171129062
0.26	0.0838	0.00181016518424	0.0063469127933	0.00693507189129
0.3	0.0883	0.00191493975904	0.00536870614946	0.00608417237042
0.34	0.094	0.00212429378531	0.00956699408977	0.0100275931353
0.38	0.0925	0.00211912943872	0.0121160757022	0.012481214267
0.42	0.0848	0.00211207970112	0.00926224159349	0.00973195153419
0.46	0.0782	0.001999730821	0.00733219453121	0.00788612325589
0.5	0.0789	0.00209840425532	0.0087519540436	0.00924139061066
0.54	0.072	0.0019854862119	0.008264855988	0.0087531731008
0.58	0.0706	0.00187710487445	0.00839264423709	0.00884929534125
0.62	0.0815	0.00207908163265	0.00731009025695	0.00787924999192
0.66	0.0906	0.00269828178694	0.0108701092634	0.0113907032736
0.7	0.1277	0.00259131493506	0.0124328229661	0.0130751472211
0.74	0.1983	0.00321175548589	0.0113544980822	0.012887008892
0.78	0.277	0.00393348281016	0.0217471311437	0.0232575345428
0.82	0.4132	0.00579349023535	0.0372521874645	0.0393801472267
0.86	0.5693	0.00920227025064	0.0300212961451	0.035021462858
