CLAS physics database search results
Measurement E161M19
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.69	5.183	0.0406251231123	0.319023759886	0.350057798336
-0.67	5.3524	0.0351565574584	0.393030757661	0.421687542127
-0.65	5.3195	0.0316112828285	0.297022586343	0.333581664163
-0.63	5.1653	0.0288167695621	0.275496994161	0.309350583766
-0.61	5.1862	0.0286770087737	0.285664207012	0.318355988755
-0.59	5.1836	0.0280068913491	0.433295804315	0.455418799926
-0.57	5.1928	0.0277599528427	0.390514577216	0.414850113936
-0.55	5.1846	0.0270926211342	0.28461342182	0.317048851164
-0.53	4.9985	0.0257974868867	0.189552577588	0.235229867085
-0.51	4.9093	0.0251365247011	0.168232473458	0.218238338957
-0.49	4.7894	0.0247899638118	0.16808172921	0.21155325513
-0.47	4.7929	0.0248662967098	0.18887010692	0.228347092201
-0.45	4.6866	0.0248400805099	0.178176823409	0.219505687248
-0.43	4.6106	0.0246024296094	0.188400425842	0.227777859169
-0.41	4.6433	0.0245738109179	0.198686103734	0.236275466389
-0.39	4.7289	0.0248614579192	0.271564353165	0.300130614887
-0.37	4.7665	0.0244184381636	0.208676184261	0.244586895755
-0.35	4.773	0.023767532269	0.135531783762	0.193128240749
-0.33	4.7401	0.0231178672642	0.156198508998	0.201364775108
-0.31	4.8317	0.0225760927609	0.208078855331	0.249195990893
-0.29	4.9397	0.0219288175889	0.176644068565	0.223467570991
-0.27	4.915	0.0203511069799	0.249170288046	0.284112820852
-0.25	5.1346	0.0201242959311	0.238552662348	0.280005725033
-0.23	5.2292	0.0193823789419	0.20729583543	0.253778999194
-0.21	5.2929	0.0188462612983	0.2174849614	0.262052572295
-0.19	5.2516	0.0182099336052	0.165501203374	0.220690457224
-0.17	5.3172	0.0180934510383	0.155047853998	0.212882784909
-0.15	5.3298	0.0177687548457	0.144612452269	0.205295283232
-0.13	5.3267	0.0174459748062	0.154820147148	0.212509998442
-0.11	5.4071	0.0173304487179	0.154732496739	0.212367002296
-0.09	5.421	0.0172163966225	0.133998528676	0.197693933777
-0.07	5.4744	0.0174117549638	0.144252974975	0.212121151142
-0.05	5.4072	0.0172980976864	0.144165931539	0.204603267794
-0.03	5.4062	0.0174951267799	0.144041419526	0.204480659794
-0.01	5.3589	0.0172804698747	0.096667602437	0.174299649209
0.01	5.4664	0.0175818079224	0.133648494306	0.204833634732
0.03	5.5338	0.0178827947404	0.123310038733	0.198219801049
0.05	5.6555	0.0182882913979	0.1438420606	0.21160429166
0.07	5.7063	0.0190014849614	0.123243797285	0.198208101265
0.09	5.7259	0.0199218888431	0.143725879176	0.211614885887
0.11	5.7822	0.0209444201779	0.164270177645	0.226142237516
0.13	5.7629	0.0211456200349	0.174523645256	0.23369491404
0.15	5.8312	0.0210427404591	0.164257611921	0.233231282812
0.17	5.8052	0.0206324079641	0.236100198521	0.282624741304
0.19	5.9118	0.0206322261386	0.215514642761	0.271746056665
0.21	5.9354	0.0201210439836	0.236144327878	0.288354271811
0.23	6.0184	0.0197146162114	0.195106493761	0.255823984135
0.25	6.2028	0.0197207749627	0.215700373284	0.271888078119
0.27	6.2872	0.0196240615757	0.215809606383	0.278328134497
0.29	6.3615	0.019632038584	0.205564668805	0.270508258071
0.31	6.4389	0.0200534322494	0.205724937368	0.270718670554
0.33	6.4969	0.0206812615809	0.174881375279	0.24820730647
0.35	6.6075	0.021311527135	0.175007167885	0.255781768259
0.37	6.6694	0.0214277911647	0.226689522841	0.293653905713
0.39	6.8573	0.0218556076733	0.195884512949	0.270708937035
0.41	6.8381	0.0215618554057	0.216629583371	0.286143059678
0.43	6.9286	0.0215776694978	0.237421490559	0.302274251487
0.45	7.1337	0.0222130650137	0.309904936622	0.367517034674
0.47	7.3196	0.0232630835511	0.289466732015	0.350602813881
0.49	7.5221	0.0249353667762	0.382788698218	0.435855505143
0.51	7.836	0.0276425853504	0.434822236638	0.486932398045
0.53	8.104	0.0308680402884	0.507562226814	0.553073241178
0.55	8.2936	0.0350369563044	0.590862100403	0.634312980702
0.57	8.5738	0.0400746739644	0.529485618791	0.582220054553
0.59	9.4358	0.0460130582524	0.582986996828	0.640096578043
0.61	10.2478	0.049409893784	0.585017155643	0.65133333258
0.63	11.1963	0.0537304864561	0.619173065326	0.692012083356
0.65	11.5302	0.059096760022	0.453767928522	0.55644123903
