CLAS physics database search results
Measurement E161M28
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.71	5.1771	0.0477103215237	0.455910391656	0.478672767825
-0.69	5.3482	0.0380334336991	0.37075429589	0.40112847347
-0.67	5.3862	0.0340885333543	0.243525731482	0.287112024903
-0.65	5.2832	0.0319475872012	0.327947559332	0.36125375289
-0.63	5.2599	0.0310748854594	0.401599541202	0.429120765667
-0.61	5.362	0.0312566859664	0.422344965144	0.44856174308
-0.59	5.3931	0.0303860395962	0.337635437414	0.369782664415
-0.57	5.2662	0.0291981064852	0.221382837134	0.267657026894
-0.55	5.1355	0.0280116267148	0.231712987916	0.270586171792
-0.53	5.0351	0.027669431037	0.231451966045	0.270261694
-0.51	4.8841	0.0270101071613	0.262715176781	0.297347855984
-0.49	4.9458	0.0276143299932	0.29400601827	0.325320512547
-0.47	4.787	0.0268514209339	0.23074291147	0.264207397558
-0.45	4.7507	0.0270354817364	0.199072581556	0.237008383445
-0.43	4.7504	0.0270069676737	0.261710209386	0.291548345112
-0.41	4.7667	0.026665244384	0.366030005248	0.387859651834
-0.39	4.7292	0.0256999028011	0.24032978383	0.272278108524
-0.37	4.7827	0.0250468709086	0.198324643597	0.241591614801
-0.35	4.8915	0.0243954687866	0.177228866449	0.224440848522
-0.33	4.9168	0.0231226877939	0.187479469034	0.232416042316
-0.31	5.0412	0.0224742358259	0.208089881359	0.249203113251
-0.29	5.1029	0.021309727032	0.259827607336	0.293642501794
-0.27	5.2145	0.0209759638362	0.207643201047	0.254343160596
-0.25	5.202	0.0202303458179	0.228205046193	0.271260920043
-0.23	5.1486	0.0195894310907	0.196928068567	0.245398495406
-0.21	5.2178	0.0194678574264	0.217430201507	0.262053770348
-0.19	5.1855	0.0191392674022	0.165496974121	0.220756696675
-0.17	5.2352	0.019020175733	0.144755769885	0.20557118074
-0.15	5.2988	0.0187977623141	0.175596708773	0.228245900825
-0.13	5.2533	0.0183696251768	0.165081091803	0.220144810568
-0.11	5.2927	0.0186634982174	0.185563799903	0.235842406885
-0.09	5.211	0.0183409724557	0.175142281387	0.2276415356
-0.07	5.1826	0.0182250253313	0.113242829582	0.18421754324
-0.05	5.2485	0.0185204861792	0.15429242234	0.211893962555
-0.03	5.3126	0.0186118378012	0.123404373884	0.190523552382
-0.01	5.367	0.0189087427718	0.143862675656	0.204335109373
0.01	5.4975	0.0197204992153	0.143753650078	0.211637580892
0.03	5.3809	0.0199136720017	0.102686930363	0.177743737922
0.05	5.4123	0.0208291669826	0.153896834934	0.211549634865
0.07	5.4285	0.0214338220014	0.133287626111	0.197076183655
0.09	5.4056	0.0213246747335	0.153828957766	0.211469551748
0.11	5.4378	0.0212133843428	0.1639331642	0.218879766141
0.13	5.493	0.0209015145863	0.204936884645	0.257013386077
0.15	5.6125	0.020692566026	0.266297254419	0.30814459121
0.17	5.6225	0.0199713559693	0.215074742684	0.265060165019
0.19	5.6851	0.0195596523462	0.194619577638	0.248707340993
0.21	5.7574	0.0192524359225	0.204797054937	0.256726468098
0.23	5.9072	0.0194571805007	0.204777704174	0.262981545331
0.25	5.9136	0.0194593695878	0.204877946435	0.26307125362
0.27	5.9195	0.0197705932233	0.204848147767	0.263091758103
0.29	6.0472	0.0205941478457	0.225360979485	0.279438521687
0.31	6.0328	0.0206027049069	0.194713041552	0.25540981775
0.33	6.0722	0.0204061030802	0.205087300819	0.263431020775
0.35	6.2382	0.0205190447997	0.164122298304	0.240367768562
0.37	6.2905	0.0203263757425	0.174520280911	0.247643911048
0.39	6.3862	0.0204438942779	0.154049366071	0.233774467468
0.41	6.44	0.0206664005748	0.185049560624	0.25538626104
0.43	6.5799	0.0217144830067	0.205857915145	0.271029124364
0.45	6.5653	0.0224581493512	0.185445063368	0.256057771963
0.47	6.7105	0.0239248217359	0.16497421891	0.249489513121
0.49	6.7235	0.0252968886773	0.154847271281	0.243227417571
0.51	6.84	0.0267756903405	0.217054722148	0.287154391041
0.53	7.1706	0.028050993865	0.28984578959	0.351390864314
0.55	7.5884	0.027464162797	0.383417631	0.436723013488
0.57	8.01	0.026045574671	0.477289878418	0.525327786683
0.59	8.2096	0.025137576233	0.519392050633	0.567999078895
0.61	8.3901	0.025891519185	0.655088535417	0.694364951159
0.63	8.7189	0.0282114513934	0.583017841931	0.630899233646
0.65	9.2071	0.0321335614731	0.625975777668	0.674962285788
0.67	9.8607	0.0382080011465	0.523407287538	0.591176529625
0.69	10.326	0.0451151237397	0.494245197862	0.571783502343
0.71	10.7383	0.0538395853034	0.370205495711	0.477145510634
0.73	10.8994	0.0630860852562	0.362349259482	0.473611173591
