CLAS physics database search results
Measurement E161M44
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.71	1.5496	0.0236022676047	0.127025875175	0.135959438578
-0.69	1.6891	0.0229874380684	0.182155257105	0.189424117367
-0.67	1.6186	0.0209904899135	0.159020625496	0.166465193673
-0.65	1.6213	0.0205818741002	0.127347502757	0.136478853433
-0.63	1.6463	0.0198490070922	0.148580035393	0.156388762498
-0.61	1.5853	0.0187980237154	0.127420855061	0.135961287071
-0.59	1.5197	0.0194411114995	0.11689436763	0.125534259981
-0.57	1.5117	0.0179559530503	0.106294043813	0.115489608256
-0.55	1.4928	0.0176373523132	0.104116683598	0.113055178233
-0.53	1.4545	0.0173167409247	0.0999104122889	0.108752352202
-0.51	1.4119	0.0172066350711	0.116839812177	0.124135714571
-0.49	1.4916	0.0177306000427	0.106129099789	0.114915122217
-0.47	1.4156	0.0169774379732	0.0880786954937	0.0974949823743
-0.45	1.4411	0.0168605518764	0.101813367445	0.110406723384
-0.43	1.4979	0.0168481960951	0.100700289415	0.110146396994
-0.41	1.4446	0.015247555523	0.137658134705	0.143934519302
-0.39	1.5708	0.0165024446091	0.169297605777	0.175542370565
-0.37	1.4282	0.0134217404173	0.116227608098	0.123361346444
-0.35	1.3828	0.0126688043976	0.101310963845	0.108944469542
-0.33	1.449	0.0127614091273	0.0885855317593	0.0980633884945
-0.31	1.3665	0.0119045948655	0.0694876292666	0.0795603010562
-0.29	1.3905	0.0122065990616	0.0662854353486	0.0773165409501
-0.27	1.3513	0.0117723708774	0.0609739393834	0.0721790511882
-0.25	1.3054	0.0112335370758	0.0525118809868	0.0644813780525
-0.23	1.3081	0.0111158088825	0.0492614331185	0.0618182176893
-0.21	1.3265	0.0112086788281	0.0680835187026	0.0781360464948
-0.19	1.2802	0.0109865958316	0.0439475222513	0.0569593068807
-0.17	1.2681	0.0108697271903	0.0783495949626	0.0862925445543
-0.15	1.2505	0.0106496618519	0.0553854195835	0.066091545903
-0.13	1.2455	0.0106381678111	0.0730292365127	0.0814310217893
-0.11	1.2271	0.010418577008	0.0593931246284	0.0689028931756
-0.09	1.2041	0.0101998271242	0.0509898374839	0.0617516007145
-0.07	1.2322	0.010606278481	0.0468135328381	0.0584054701976
-0.05	1.2037	0.0107000172607	0.0654308767374	0.0741671888037
-0.03	1.2321	0.011313191812	0.0674579253389	0.0760372674294
-0.01	1.2648	0.0118224991801	0.0539190922878	0.0649480974914
0.01	1.2534	0.0116045961809	0.0714639303948	0.0800678502428
0.03	1.304	0.0119072574242	0.0755676334196	0.0842114969743
0.05	1.298	0.0114848943802	0.061028740779	0.0713720458465
0.07	1.3336	0.0113726645476	0.0548330420557	0.0666738971666
0.09	1.3394	0.0110557586978	0.0547958045804	0.0665779464779
0.11	1.3309	0.0105340110189	0.0660654570245	0.0760404610673
0.13	1.3469	0.0103218637443	0.0764059495644	0.085587263598
0.15	1.3549	0.0102135917155	0.0650024810624	0.0755582184366
0.17	1.3825	0.0104156720871	0.0577685362024	0.0700114460485
0.19	1.3901	0.010412347968	0.059800276001	0.0716901208605
0.21	1.4621	0.0109258089531	0.0618422727487	0.0745639187432
0.23	1.5313	0.0114383781965	0.0628679052	0.0766045764116
0.25	1.598	0.0116424242424	0.076215903575	0.0884134544378
0.27	1.6289	0.0113332700822	0.0834337880552	0.0951439781902
0.29	1.6354	0.0113333333333	0.0721148774911	0.0853917940673
0.31	1.6683	0.0112312210487	0.0814291082707	0.0938737828894
0.33	1.7266	0.0116460216081	0.0659800741187	0.0820766336603
0.35	1.7275	0.0118554932267	0.0639096806466	0.0804601983242
0.37	1.807	0.0125815546171	0.0629550989469	0.0810679261624
0.39	1.9198	0.0136192615682	0.0670304088779	0.0862983844873
0.41	2.0423	0.0145554134654	0.0671403748787	0.0884708922401
0.43	2.1476	0.0151857809418	0.123973392537	0.138084369518
0.45	2.2895	0.015714079292	0.124008337268	0.139544362628
0.47	2.3898	0.0152097934797	0.103488270747	0.123248618482
0.49	2.4506	0.0141892650353	0.100503307198	0.121796599028
0.51	2.5403	0.0133749112281	0.0767432195679	0.104374410517
0.53	2.6521	0.0130788493151	0.0819630630259	0.110310994075
0.55	2.72	0.0129909827296	0.0893606421626	0.116614211548
0.57	2.8339	0.0132167492931	0.0624160038622	0.100005655145
0.59	2.9427	0.0136515935973	0.125057082935	0.149212765125
0.61	3.1386	0.0146093027895	0.0970060733769	0.130175362474
0.63	3.2624	0.0152560904519	0.101358283846	0.135628868389
0.65	3.4079	0.0159013015717	0.125496607955	0.157070156549
0.67	3.5592	0.0167521327293	0.157008840672	0.185509223175
0.69	3.7381	0.0178064615557	0.240942918399	0.26209433415
0.71	3.9813	0.0195854865441	0.282822663018	0.302227921875
0.73	4.2861	0.0222246104928	0.345986931384	0.365374816304
0.75	4.695	0.0264071393358	0.305059179492	0.331205855339
0.77	5.1554	0.0333508101781	0.37060239268	0.396740093486
0.79	5.5435	0.0427261166134	0.245712919805	0.290797167714
