CLAS physics database search results
Measurement E161M29
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.71	4.9829	0.044726757987	0.612569308013	0.629464875721
-0.69	5.3756	0.0389789521389	0.434254120637	0.460527711857
-0.67	5.284	0.0339756024277	0.32814580363	0.361650910316
-0.65	5.1754	0.0319410377455	0.423096041234	0.446021565284
-0.63	5.315	0.0319168439681	0.496675553124	0.519227426058
-0.61	5.1447	0.0298840332512	0.411817137279	0.435122099377
-0.59	5.1644	0.0295391906523	0.274314137834	0.308106964837
-0.57	5.1448	0.0289868671761	0.263510477081	0.298420691865
-0.55	5.0128	0.0278009159279	0.231637646063	0.270499677477
-0.53	4.8669	0.027143540856	0.263003019355	0.29767991633
-0.51	4.7836	0.0269078156929	0.231239722917	0.264772948557
-0.49	4.7525	0.0269873282072	0.262516464467	0.29244136098
-0.47	4.6609	0.0266469028541	0.241333343258	0.273496533018
-0.45	4.6021	0.0264097009997	0.188660482595	0.228267274415
-0.43	4.6195	0.0265939801908	0.324612461587	0.349093273373
-0.41	4.6354	0.0261479275254	0.303274868537	0.329259978108
-0.39	4.587	0.025389298893	0.219436080674	0.254001510392
-0.37	4.7292	0.024841085853	0.208726999819	0.244686319967
-0.35	4.7224	0.0235661190602	0.187726604488	0.22683499683
-0.33	4.8244	0.0227084510083	0.208366231076	0.249539623435
-0.31	4.9787	0.0220604953496	0.239285236789	0.275760502203
-0.29	5.0341	0.0212080292423	0.239061120837	0.275436576857
-0.27	5.0718	0.020461276648	0.186983812556	0.231544805322
-0.25	5.1371	0.0200250509988	0.22822315249	0.2712694493
-0.23	5.1363	0.0196951967709	0.18656328477	0.237179891092
-0.21	5.0855	0.0191589113347	0.165696035307	0.21435374374
-0.19	5.0643	0.0188329335322	0.134487771245	0.191147919193
-0.17	5.1464	0.0187119262369	0.155075155381	0.212946282527
-0.15	5.1617	0.0185932759656	0.144609578137	0.205355680739
-0.13	5.1958	0.0184745977514	0.185783689375	0.236083509708
-0.11	5.0894	0.018253035338	0.154727071649	0.205538846297
-0.09	5.137	0.018343116211	0.206085273825	0.252233886652
-0.07	5.137	0.0183298787211	0.133850758481	0.197576068119
-0.05	5.1736	0.018522346202	0.123518956809	0.190667431469
-0.03	5.1475	0.0183035018678	0.133652503977	0.197287932171
-0.01	5.2466	0.0187029908922	0.154169673191	0.211698902697
0.01	5.2584	0.0191042737714	0.143836840634	0.204282126425
0.03	5.2462	0.0199159110033	0.14372670764	0.204231071559
0.05	5.2367	0.0206237964614	0.164209954082	0.219146283872
0.07	5.3308	0.0213334564695	0.123064591313	0.190310962583
0.09	5.2906	0.0211193411491	0.143554809844	0.204094900031
0.11	5.3069	0.020703254215	0.184441685269	0.23459782094
0.13	5.3017	0.0201842670789	0.225398059802	0.267931244179
0.15	5.437	0.0200778506293	0.204918739783	0.250922620186
0.17	5.4402	0.019254444821	0.163872713881	0.225446033306
0.19	5.5719	0.0190474802426	0.204816218831	0.256725780337
0.21	5.6695	0.0189450987121	0.225304889505	0.273343934931
0.23	5.7376	0.019047504819	0.255992348636	0.299149773825
0.25	5.7722	0.0193567388219	0.194639864011	0.248716652774
0.27	5.7868	0.0196680108336	0.194608656924	0.248736063276
0.29	5.8531	0.0202891071429	0.215145444133	0.271255586523
0.31	5.8975	0.0203977075222	0.174209912255	0.240128522416
0.33	6.0479	0.020303569067	0.215344967629	0.271485556062
0.35	6.1019	0.020108825557	0.184708622253	0.247927549914
0.37	6.142	0.0199158936302	0.195086050708	0.255802359188
0.39	6.2207	0.0200329716607	0.195174588629	0.262670538663
0.41	6.3173	0.0205634582208	0.185061028274	0.255385537103
0.43	6.3474	0.0214056746328	0.18526750145	0.255714355004
0.45	6.3974	0.022251826087	0.175091708073	0.248641924023
0.47	6.5093	0.0237211870583	0.185690994086	0.256485143435
0.49	6.6182	0.0254025869467	0.216816970222	0.286711542761
0.51	6.7272	0.026571742104	0.23782016845	0.303149763993
0.53	7.0552	0.0272257655569	0.300167815879	0.359900187741
0.55	7.4117	0.0260183312122	0.342112052464	0.400871682865
0.57	7.7797	0.0247040507005	0.446316826793	0.492854482861
0.59	7.8848	0.0237972876442	0.529965979192	0.573632186535
0.61	8.0435	0.0245526812738	0.551353585136	0.593570482896
0.63	8.4634	0.0269707483328	0.593587583036	0.636834540634
0.65	8.8265	0.0301512789296	0.646797611606	0.690533289455
0.67	9.5024	0.0358936534332	0.617457606353	0.671554127304
0.69	10.1426	0.0430808582055	0.514900893043	0.584478205708
0.71	10.6942	0.0515637743306	0.31703409466	0.436693521147
0.73	10.794	0.0603450798659	0.340595480498	0.456564393117
