CLAS physics database search results
Measurement E161M51
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.71	1.2977	0.0227610687649	0.117006725228	0.124260085608
-0.69	1.316	0.0204476814761	0.155461031523	0.160926577207
-0.67	1.3145	0.0193010870447	0.15459983195	0.159962967573
-0.65	1.2588	0.0184646769544	0.102449332379	0.109559697355
-0.63	1.2495	0.0175188509874	0.0950998415355	0.102564009078
-0.61	1.181	0.0163552679218	0.104730631676	0.110744889546
-0.59	1.1862	0.0165745064455	0.106922989745	0.112855423014
-0.57	1.2196	0.0168987810225	0.0802398354931	0.0884494741252
-0.55	1.1764	0.0163641421947	0.117667560739	0.123056844199
-0.53	1.2174	0.0168964511595	0.0823851924694	0.0903980993532
-0.51	1.1184	0.0153922966644	0.0737100210514	0.0814308864419
-0.49	1.1621	0.0161343416697	0.10152597214	0.107681762448
-0.47	1.1446	0.0154834406195	0.0918034480103	0.0981150229764
-0.45	1.1651	0.0152586592179	0.0704668951982	0.0788867872881
-0.43	1.1482	0.0140726462396	0.0884879688309	0.0947841329282
-0.41	1.197	0.0139520419966	0.151257894089	0.155446726938
-0.39	1.1003	0.0120233923218	0.0978641815838	0.103002677921
-0.37	1.126	0.0119052204286	0.0754667193308	0.0823844847969
-0.35	1.0843	0.0111487955347	0.0753799997222	0.0817943770683
-0.33	1.1113	0.0112423935866	0.0742537445954	0.0811543794704
-0.31	1.0706	0.0108066501732	0.0624722043155	0.0699970775578
-0.29	1.1046	0.0110057865491	0.045487500068	0.0559648797321
-0.27	1.0444	0.0104640825827	0.0423256774984	0.0521095065856
-0.25	1.0436	0.0105584783488	0.0453880880293	0.0546283798054
-0.23	0.9982	0.0100189117802	0.0516370158582	0.0593180094895
-0.21	1.0068	0.0102175768989	0.0515980728547	0.0593028268352
-0.19	0.9653	0.0098918783386	0.0736385818911	0.0788201161313
-0.17	0.9388	0.00977478728168	0.066182048424	0.071497717558
-0.15	0.903	0.009555	0.0504023012867	0.0567001984124
-0.13	0.864	0.00902075998543	0.0534440444698	0.0589080513846
-0.11	0.8415	0.00901120657452	0.0439864542339	0.0504717860855
-0.09	0.8331	0.00900196004523	0.0659888226546	0.0704688669826
-0.07	0.7958	0.00899209039548	0.045010579982	0.0508816148895
-0.05	0.7848	0.00908792759217	0.0501837580506	0.0555176065185
-0.03	0.8255	0.00980874731387	0.0417636022887	0.0486561141249
-0.01	0.7749	0.00938261805462	0.0521628841078	0.0569537833668
0.01	0.7616	0.0091658643326	0.0385246275911	0.0447449639904
0.03	0.7666	0.00915716030949	0.0531164420407	0.0577783525323
0.05	0.741	0.0083164983165	0.0373861719858	0.0430931433195
0.07	0.7542	0.00830959922876	0.0415777652196	0.0472156647299
0.09	0.76	0.0079912604124	0.048749356478	0.0535835156127
0.11	0.7688	0.00777822743828	0.045641967288	0.050733796114
0.13	0.7722	0.00787536231884	0.043492742709	0.048817523565
0.15	0.7784	0.00776742948377	0.0424959649757	0.0483657979626
0.17	0.8422	0.00827918407471	0.0517418120195	0.0571325714687
0.19	0.8579	0.00848176995418	0.0310628327498	0.0400352322162
0.21	0.8878	0.00858027480205	0.0413185053496	0.048437277008
0.23	0.9557	0.00878305762785	0.0516586672177	0.0584215646431
0.25	0.9551	0.00857286687574	0.0453976425988	0.0529264575536
0.27	1.0332	0.00898165467626	0.0413354554744	0.0506582223426
0.29	1.1086	0.00939229122056	0.0701742464557	0.0768669847613
0.31	1.1586	0.00969885118889	0.0453750182988	0.0563563384598
0.33	1.1915	0.0101096969697	0.0546731563675	0.0646614489772
0.35	1.3151	0.0111387969571	0.0680949866168	0.0778720888261
0.37	1.4458	0.0121686447932	0.0659873782166	0.0777048492874
0.39	1.5216	0.0127874212131	0.0681099982287	0.0806475761111
0.41	1.6668	0.0136124234362	0.075279159986	0.0889444628098
0.43	1.7416	0.0135103689228	0.0866531011076	0.0997092650795
0.45	1.8168	0.0127900079482	0.0691267364822	0.0859843078982
0.47	1.9181	0.0121738274527	0.0649692844747	0.0844844444391
0.49	2.0446	0.011869207471	0.067057676026	0.0879991588396
0.51	2.1834	0.0118741605977	0.0722304943227	0.0945764307526
0.53	2.2954	0.0117771096809	0.0868047215741	0.107912055099
0.55	2.45	0.0123011687271	0.0641308915262	0.0936950111714
0.57	2.6165	0.0130338815529	0.085815837301	0.11237782677
0.59	2.7437	0.0134591524848	0.0714432727021	0.104124678185
0.61	2.9166	0.0140933593889	0.11403239549	0.139889164324
0.63	3.0474	0.0146250306331	0.124443555394	0.150285020484
0.65	3.2048	0.0152614467589	0.114184623496	0.144486407205
0.67	3.3225	0.0155859081811	0.11434264063	0.146591291549
0.69	3.4709	0.0161156726478	0.155969628759	0.183134271631
0.71	3.6712	0.0169491191299	0.176789387014	0.203731190297
0.73	3.8536	0.0181876533887	0.228677872266	0.25184457538
0.75	4.0748	0.0202617809058	0.280569332313	0.303633900915
0.77	4.4997	0.0246898548376	0.385409977904	0.405929083645
0.79	4.8789	0.0313354620441	0.178165369302	0.226465136486
0.81	5.1484	0.040837646672	0.264465586824	0.300875294983
