CLAS physics database search results
Measurement E161M83
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.2884	0.00807781983346	0.0326145493107	0.0344579112238
-0.65	0.2706	0.00775953150242	0.0294964348839	0.0314448120944
-0.61	0.2349	0.00765146579805	0.0298344611338	0.0314905160452
-0.58	0.2122	0.00721174047374	0.0207843883562	0.0226682415271
-0.55	0.1981	0.00665424008811	0.0185421435883	0.020441118747
-0.53	0.2327	0.00946908325538	0.0481782779093	0.0495323748016
-0.49	0.2026	0.0058598821639	0.0411852131356	0.0419523478264
-0.46	0.1957	0.00465179657269	0.0314579209206	0.0322567511172
-0.43	0.1927	0.00463428411633	0.0128923780091	0.0147216885652
-0.41	0.1933	0.00418584119933	0.0139870916725	0.01555502896
-0.38	0.2049	0.00427543035994	0.0203558516215	0.0214756004268
-0.34	0.2222	0.00436730584851	0.020234046546	0.021664191024
-0.31	0.2356	0.00456136875281	0.0190618444832	0.0206075086689
-0.28	0.2499	0.00465323741007	0.0190396266141	0.0206015323066
-0.26	0.2761	0.00495483008782	0.0281675284468	0.0295367148582
-0.22	0.2786	0.00483790109475	0.0304176710647	0.0316676394544
-0.2	0.3125	0.00524857238831	0.0273000455656	0.0290406892311
-0.17	0.3237	0.00534608160622	0.0293165381902	0.0309574735695
-0.14	0.3413	0.00555044492176	0.0335438900721	0.0352822331389
-0.1	0.3414	0.00523459061638	0.0344040558812	0.0360530032328
-0.07	0.369	0.00533872340426	0.0387338099393	0.0404770404772
-0.04	0.3752	0.005025	0.0292718187853	0.0314910261275
-0.02	0.3793	0.00492189398123	0.0292893318401	0.0314921448858
0.02	0.4146	0.00502799393633	0.028256136979	0.0309266500937
0.04	0.4337	0.00513564523925	0.0272197565745	0.030003463631
0.07	0.4393	0.00524224343675	0.0251596677989	0.0281691072392
0.1	0.479	0.00545390847383	0.036696932874	0.0391767271723
0.14	0.4885	0.00524591924399	0.0357168074061	0.038590710806
0.17	0.5209	0.00535171232877	0.0304330277026	0.0342145399946
0.2	0.5657	0.00566854704027	0.0261936552328	0.0310833618245
0.23	0.6196	0.00640386309726	0.038876092106	0.0428310613031
0.26	0.6683	0.00724359095193	0.0388301479539	0.0433445334164
0.28	0.729	0.00787370391705	0.0367663540024	0.0425632647093
0.31	0.8044	0.00787392325764	0.0357429899775	0.0427273864511
0.34	0.8862	0.00756	0.0367300476449	0.0446035032256
0.38	0.9522	0.00724465762488	0.046235862011	0.0536585256584
0.41	1.0745	0.00766450068399	0.052543938083	0.0606947888275
0.44	1.155	0.00777070642786	0.0441209261192	0.0547674212803
0.46	1.2686	0.00808560549623	0.0430472180722	0.0558501776104
0.49	1.4074	0.0084023880597	0.0546579351503	0.0675889843177
0.52	1.5684	0.00903371508941	0.0609339970106	0.0751624092981
0.55	1.7333	0.0095605709783	0.105065910183	0.115608895073
0.58	1.8369	0.00966900102987	0.100937953313	0.113255710516
0.61	2.0067	0.0101985696322	0.088313074782	0.104366273204
0.65	2.1566	0.0105194868543	0.115722860301	0.130279411924
0.68	2.3149	0.0107380872254	0.104248421968	0.122363740086
0.71	2.5474	0.0111709581334	0.0684950340856	0.0982560997226
0.73	2.7727	0.0117111757991	0.0801489136633	0.111047681515
0.76	2.921	0.0122557962889	0.0792580308696	0.113488252209
0.79	3.0389	0.013430550529	0.116327255244	0.143235783674
0.82	3.2169	0.0167106194108	0.158622209034	0.182061023644
0.85	3.548	0.0258300291808	0.160130102081	0.189058112177
