CLAS physics database search results
Measurement E161M134
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.62	0.0672	0.00264566929134	0.00818293553689	0.00885662024925
-0.58	0.0892	0.00264845605701	0.00985016144609	0.0104177331733
-0.54	0.0932	0.00243868031854	0.00980116515033	0.0103202184403
-0.5	0.0939	0.00233687782805	0.00962023918709	0.0101253751276
-0.46	0.1149	0.00265972222222	0.0157773850083	0.0163152301887
-0.42	0.1291	0.00298250825083	0.012858640851	0.0135812924643
-0.38	0.144	0.00330421909697	0.0138102185413	0.0148262437871
-0.34	0.1409	0.0035225	0.0128250533625	0.0139685472478
-0.3	0.1421	0.00341637866266	0.0170613116973	0.017916387539
-0.26	0.15	0.00320512820513	0.0205515730101	0.0212344728867
-0.22	0.1662	0.00320643086817	0.0149602406761	0.0158860846956
-0.18	0.1695	0.00309930643127	0.0117997584571	0.0129272895988
-0.14	0.1744	0.00320588235294	0.0139360079771	0.0149251946072
-0.1	0.1652	0.00299197930142	0.0117242509296	0.0128327419359
-0.06	0.1744	0.00288352725046	0.00852556570533	0.00996238240403
-0.02	0.1832	0.00288251748252	0.0107191927384	0.0123168256555
0.02	0.1713	0.00288168224299	0.00957579800593	0.010873165019
0.06	0.1802	0.00319881656805	0.015983040154	0.0171497349701
0.1	0.1924	0.00341096952909	0.0170623939373	0.0181979411294
0.14	0.1973	0.00298293736501	0.0191693005787	0.0201179883307
0.18	0.1974	0.00255533980583	0.00956453022771	0.0112405951281
0.22	0.201	0.00255508474576	0.0105962985019	0.0121303471274
0.26	0.2077	0.00266145566376	0.00743818887565	0.00952593223788
0.3	0.2236	0.00287622677465	0.010617312256	0.0127221359452
0.34	0.2267	0.00298289473684	0.019169307212	0.0204258808056
0.38	0.2144	0.00298221559861	0.0106918843112	0.0123113656989
0.42	0.2092	0.00297793594306	0.0191700781824	0.0201156254691
0.46	0.2069	0.00307539723219	0.0169228228102	0.0179987649972
0.5	0.193	0.00285534246575	0.0126825478278	0.0140342248474
0.54	0.1855	0.00274034090909	0.0105499067153	0.0121070930568
0.58	0.1828	0.00262794709603	0.00944107483608	0.0111204506994
0.62	0.1804	0.00251574665892	0.0146860824847	0.0157949212307
0.66	0.1996	0.00282452830189	0.0114569646884	0.0129073335627
0.7	0.2358	0.00313008849558	0.0187403987687	0.0200047448362
0.74	0.2821	0.00343516605166	0.0186868840152	0.0203493544892
0.78	0.4017	0.00405023267839	0.0196877021323	0.0231195086479
0.82	0.5511	0.00518438381938	0.0342093870804	0.0379349511701
0.86	0.7827	0.00818658811068	0.0435369931794	0.0493565259843
0.9	1.1407	0.0135526664248	0.0899851389552	0.0961471427757
