CLAS physics database search results
Measurement E161M62
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.8762	0.0147661957869	0.0857377365107	0.0902195353383
-0.65	0.8056	0.0124975043842	0.0673502960956	0.0718655070704
-0.61	0.7977	0.0122806675749	0.0706404643523	0.0749221624717
-0.58	0.7959	0.0119455587393	0.0640963620372	0.0687223657121
-0.55	0.8157	0.0119286094124	0.0607397586222	0.0659561248873
-0.53	0.7854	0.0112555601488	0.0530184153454	0.0583623111047
-0.49	0.8616	0.0120926315789	0.106012538228	0.109311999459
-0.46	0.8709	0.0109831602374	0.0764147249632	0.0807528125487
-0.43	0.9183	0.0101997544721	0.0697582612219	0.074699736741
-0.41	0.9022	0.00931317038443	0.0792546835044	0.0835118846611
-0.38	0.8823	0.00885714804064	0.0704453754947	0.07512258804
-0.34	0.8788	0.00883055690073	0.0552993785211	0.0611129410595
-0.31	0.8613	0.00869892843946	0.0435395067037	0.0501602403602
-0.28	0.8783	0.00867404552571	0.0507642682821	0.0569577156945
-0.26	0.8562	0.00843962543125	0.0517158846253	0.0573098271284
-0.22	0.8299	0.00831267909218	0.0399442031628	0.046909774936
-0.2	0.7891	0.00808202979516	0.0398894822527	0.046285368433
-0.17	0.7996	0.00806407334643	0.0439665864159	0.0498174552902
-0.14	0.7648	0.0078371362208	0.0449214792261	0.0501610351935
-0.1	0.7053	0.00771731480112	0.0625255392001	0.0657372210608
-0.07	0.6853	0.00770350903843	0.0405751888288	0.0453520956933
-0.04	0.6471	0.00737939286862	0.0384991501321	0.042998051815
-0.02	0.6423	0.00726583710407	0.0394362474277	0.0438106990869
0.02	0.6117	0.00653171186441	0.0353008036753	0.0395472816862
0.04	0.5884	0.00600830985915	0.0331600695511	0.0375554117617
0.07	0.6151	0.00600501599057	0.0413664088718	0.0449628493642
0.1	0.6269	0.00600399603699	0.0476230199755	0.0511242287753
0.14	0.6656	0.00641592039801	0.0269467245773	0.0333803853296
0.17	0.7107	0.00662174989081	0.0279256589606	0.034787060019
0.2	0.754	0.00672475301866	0.043483073682	0.0486224243357
0.23	0.8183	0.00682692453546	0.0361612098994	0.0432677065377
0.26	0.9613	0.00765316837009	0.0475885386821	0.0546967683048
0.28	1.0382	0.00827250996016	0.0351393736279	0.0456368362967
0.31	1.154	0.00930395055093	0.0382857219358	0.0501415657973
0.34	1.303	0.0104388831601	0.0610134388342	0.0711792487944
0.38	1.4206	0.0106446820893	0.0806001286799	0.0902881604486
0.41	1.6046	0.0106435986605	0.0723209776452	0.0850133160836
0.44	1.8442	0.0104373080802	0.0558328093511	0.0760939522997
0.46	2.0125	0.0100237483954	0.0723085366199	0.091261361976
0.49	2.2587	0.0104392394637	0.078508994895	0.100590931214
0.52	2.5111	0.0110639365864	0.0982791906113	0.120160594736
0.55	2.7103	0.0114834453012	0.0703691728246	0.103111759103
0.58	2.9871	0.0123190053717	0.103569938238	0.132539523847
0.61	3.1885	0.0128497513731	0.0984650897001	0.132051575065
0.65	3.4358	0.0134867443686	0.114105730471	0.148053786538
0.68	3.6033	0.013713005622	0.145455022178	0.176310345194
0.71	3.8393	0.0141491152481	0.145614190715	0.179520234891
0.73	4.1684	0.0152066764948	0.166607463788	0.202770238791
0.76	4.4309	0.0166720127931	0.218865926972	0.252616855326
0.79	4.8593	0.0209943318359	0.240184196047	0.276706647335
0.82	5.1299	0.0296696902336	0.221723700766	0.262454800903
