CLAS physics database search results
Measurement E161M47
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.71	1.4604	0.0366556692057	0.266995527893	0.272335736742
-0.69	1.451	0.0342597222222	0.116674039243	0.127776057401
-0.67	1.3886	0.0321720293623	0.143333773155	0.151527735839
-0.65	1.3733	0.0303973221887	0.106236777077	0.116593543133
-0.63	1.315	0.0283973633128	0.117003204045	0.125411403434
-0.61	1.3613	0.0277772887186	0.144759048876	0.151776521009
-0.59	1.3013	0.0304509736541	0.117105671099	0.125998095792
-0.57	1.235	0.0262018111255	0.0724048692682	0.0837808101368
-0.55	1.2185	0.0257782148789	0.0628163484903	0.0755039162186
-0.53	1.1934	0.0249246340593	0.103336598633	0.110999055109
-0.51	1.2043	0.025453457729	0.0745758773977	0.0850308127062
-0.49	1.2226	0.0250183733891	0.105370636294	0.113216983757
-0.47	1.2085	0.0253278443114	0.0946704827417	0.103403787908
-0.45	1.2319	0.0248847203039	0.14142740433	0.147335599722
-0.43	1.2724	0.0244447043101	0.102012089633	0.110275526255
-0.41	1.2176	0.0220879818594	0.134903710317	0.140607927575
-0.39	1.1993	0.0204781827833	0.116717153966	0.122700799738
-0.37	1.1569	0.0191862653473	0.11663244498	0.122131952158
-0.35	1.1269	0.0182133809434	0.059264430771	0.0691882834643
-0.33	1.153	0.0180883486239	0.105764368499	0.111598906723
-0.31	1.1102	0.0175400399734	0.0528662179254	0.0630697890834
-0.29	1.1456	0.0178356886228	0.0590658802639	0.0688737536862
-0.27	1.0947	0.0170799768853	0.0695329733982	0.0774470551621
-0.25	1.0664	0.0164272143774	0.0589541061148	0.0674818682497
-0.23	1.047	0.0161983122363	0.0746630744123	0.0815076650238
-0.21	1.0401	0.0161793333333	0.0536118379921	0.06277460144
-0.19	1.0621	0.0162657346112	0.0408830756861	0.0523336186305
-0.17	0.9818	0.0154094170404	0.0366959107596	0.0476531237188
-0.15	1.0155	0.0157068467725	0.0649271512117	0.072134953895
-0.13	0.9495	0.0148522802379	0.0439587280495	0.0527550260042
-0.11	0.984	0.0151497133149	0.0606360963987	0.0677385754662
-0.09	0.9443	0.0149259312479	0.0532475969071	0.0607092929525
-0.07	0.9857	0.015847937381	0.0542318437891	0.0622227451321
-0.05	0.9595	0.0160420149821	0.0687532817785	0.075249969126
-0.03	0.9222	0.0159215301286	0.037456573233	0.0477518385888
-0.01	0.9069	0.015698945317	0.0727248452452	0.0781483085563
0.01	0.9345	0.0159974433081	0.0581392449865	0.0652506610994
0.03	0.8654	0.0146343727513	0.0861660903963	0.0903334998403
0.05	0.9191	0.0151403136635	0.0311115879082	0.0426213777862
0.07	0.9826	0.0154405610631	0.0580826916909	0.0658631103787
0.09	0.9574	0.0144966471988	0.0590464835532	0.0660815408286
0.11	0.9469	0.0138656540269	0.0371999144946	0.04738441321
0.13	0.9794	0.0139604054482	0.0548513179397	0.0626614315346
0.15	1.0289	0.0142630035158	0.0527041433922	0.0613180066547
0.17	1.0501	0.0145660698475	0.0774420403218	0.0835908494733
0.19	1.0641	0.0148695196507	0.062968145799	0.0708664163033
0.21	1.1099	0.0153808686756	0.0722816635032	0.0797331125714
0.23	1.1626	0.0156857092136	0.0650351330165	0.0737159899919
0.25	1.1867	0.0155778231766	0.0773468902095	0.0851351390303
0.27	1.2133	0.0156781093259	0.0659623899504	0.0754073741453
0.29	1.2499	0.0155734714085	0.0401880204574	0.0549178791278
0.31	1.2852	0.0158832196453	0.0371467809332	0.0534962042435
0.33	1.3346	0.0163988717156	0.0485027525658	0.062645958314
0.35	1.4103	0.017225195641	0.0546496352699	0.0688458488768
0.37	1.4886	0.0181574329475	0.06084864525	0.0751739515236
0.39	1.5984	0.0199155067786	0.123808451205	0.132678059512
0.41	1.7447	0.0216758563569	0.0681352130047	0.0858291493131
0.43	1.8162	0.0222016715943	0.079560327918	0.0958034350229
0.45	1.9048	0.0217992515051	0.101280563949	0.11576443771
0.47	2.0178	0.0208830617891	0.134387118915	0.146622591318
0.49	2.0913	0.0197575456299	0.052719345507	0.0793090233201
0.51	2.2409	0.0195671101871	0.0941890025371	0.113402417095
0.53	2.285	0.0190649798213	0.0870364093033	0.108055377982
0.55	2.4017	0.0192907630522	0.0767116448844	0.101939330494
0.57	2.57	0.0202468487395	0.0696154804345	0.100477319165
0.59	2.7672	0.0216195620328	0.0967130008712	0.124182842662
0.61	2.8513	0.0220603481625	0.0968185469781	0.125658138333
0.63	2.9443	0.0229193263039	0.114631210766	0.141189326567
0.65	3.1209	0.0239860656286	0.146043379363	0.170410185393
0.67	3.2796	0.0252582012603	0.146133203856	0.172810776903
0.69	3.4272	0.0266265309853	0.125302186125	0.157648177003
0.71	3.6823	0.0289204995889	0.177458853551	0.20534329465
0.73	3.9231	0.0321471466198	0.344402919506	0.361304180877
0.75	4.1965	0.0370177917321	0.461116517916	0.476686457869
0.77	4.5603	0.0446521714088	0.487459160944	0.505475606872
0.79	4.9633	0.0579208734239	0.254081743582	0.294722214561
