CLAS physics database search results
Measurement E161M140
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.62	0.0652	0.00262903225806	0.00425302120687	0.00542434869758
-0.58	0.0775	0.00263247282609	0.00626977565946	0.00711864765495
-0.54	0.0756	0.00242510460251	0.00741342482709	0.00808003595105
-0.5	0.0756	0.00231966527197	0.00628563067846	0.00702402882755
-0.46	0.088	0.00264105642257	0.00985214803851	0.0104165308322
-0.42	0.1107	0.00306618911175	0.00527337504175	0.00687539635455
-0.38	0.1049	0.003175580222	0.00745155623032	0.00870024768305
-0.34	0.1046	0.00317611336032	0.00318783687198	0.00550796660099
-0.3	0.1185	0.00317694369973	0.00852742802542	0.00963861874291
-0.26	0.1191	0.00296690391459	0.010592331243	0.0114501062152
-0.22	0.1297	0.00296941946034	0.0105916263184	0.0114508547682
-0.18	0.1317	0.0029690821256	0.0116268891511	0.0124144985907
-0.14	0.1259	0.00286377422072	0.020702869299	0.0211408358802
-0.1	0.1326	0.00286416	0.0148258756063	0.015431709878
-0.06	0.1275	0.00265183028286	0.00849575165309	0.00945179208101
-0.02	0.1279	0.00275966804979	0.0168758476011	0.0173939453763
0.02	0.1146	0.00275888888889	0.0116785500855	0.0124150558239
0.06	0.1156	0.0029722681359	0.0130662015187	0.0137732169521
0.1	0.1261	0.00286590909091	0.00958053052198	0.0104947626513
0.14	0.1237	0.00233396226415	0.00530967232035	0.00661584653252
0.18	0.1273	0.00222960800667	0.00747454668435	0.00842527197689
0.22	0.1285	0.00223016528926	0.00851271770838	0.00935896789371
0.26	0.1317	0.00223220338983	0.0106689862699	0.0113568851699
0.3	0.1365	0.00244890795632	0.00740559584514	0.00888700334856
0.34	0.146	0.00266423357664	0.00849187019738	0.00986819334075
0.38	0.1487	0.00277146953405	0.00856264892553	0.00995891481674
0.42	0.1348	0.00265982636148	0.0106735806423	0.0114537126659
0.46	0.1276	0.00264950166113	0.00849647814966	0.00945085165662
0.5	0.1106	0.00232175572519	0.00628485881723	0.00741038118753
0.54	0.112	0.00231144465291	0.00521029976264	0.00651344108461
0.58	0.1136	0.00230341013825	0.0052138567045	0.00650814626819
0.62	0.1138	0.00229477543538	0.00942464883702	0.0101922587369
0.66	0.125	0.00239383846794	0.0114524904449	0.0121094743602
0.7	0.1533	0.00270040650407	0.011384103158	0.0124157011005
0.74	0.2177	0.00321366666667	0.0165916348367	0.0180082869813
0.78	0.317	0.00403492167102	0.0196908457693	0.0217374054537
0.82	0.4424	0.00516460424936	0.0423865174666	0.0444626502744
0.86	0.6985	0.00877253250591	0.0526744973724	0.056539098614
0.9	0.9562	0.0136982550625	0.0937040437134	0.0981380679892
