CLAS physics database search results
Measurement E161M112
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.66	0.2142	0.00542682563338	0.0255295821263	0.0266367573123
-0.62	0.1785	0.00426268656716	0.0272688375849	0.0281096318226
-0.58	0.1859	0.0041595524957	0.0245501145218	0.0254646485359
-0.54	0.1965	0.00362703583062	0.0211918524694	0.0221517546832
-0.5	0.1908	0.00309463087248	0.0149837665413	0.0162036512008
-0.46	0.1932	0.0029903814262	0.0138815567904	0.0151708683262
-0.42	0.1896	0.00288568207441	0.011750865456	0.0132275014145
-0.38	0.2044	0.00310345549738	0.0171209977506	0.0182041452356
-0.34	0.2155	0.00332197911487	0.0128784492374	0.0143387061613
-0.3	0.235	0.00354271356784	0.0225230810631	0.0236924104334
-0.26	0.254	0.00397883149873	0.0327592567056	0.0336248473331
-0.22	0.2644	0.00387714867617	0.020435452482	0.0221240822698
-0.18	0.2917	0.00377570266272	0.0340915542239	0.0351214140147
-0.14	0.3065	0.00367324638703	0.0238184227223	0.0256029350902
-0.1	0.3188	0.00356865671642	0.0194757461793	0.0216075172458
-0.06	0.3408	0.00367847619048	0.0173135442044	0.0202015333829
-0.02	0.3522	0.0037847712619	0.0151339190726	0.0183868719225
0.02	0.3818	0.00367323146576	0.0238184250235	0.0264107600688
0.06	0.3998	0.00356001079331	0.0183580043347	0.0215886320646
0.1	0.4161	0.00366133540373	0.0183380648669	0.0221360745543
0.14	0.438	0.00397498160412	0.016117056842	0.020376790979
0.18	0.4617	0.0045022985837	0.0268247890479	0.0300884536179
0.22	0.5032	0.0045988522848	0.0320719590556	0.0352571624543
0.26	0.5084	0.0039477019937	0.0245850696352	0.0285025497357
0.3	0.5333	0.00393932920743	0.0223555739223	0.0271563255293
0.34	0.5491	0.00403671890114	0.0223381937612	0.027137981147
0.38	0.5614	0.00424178315074	0.021179406878	0.0262101291994
0.42	0.5855	0.00434095840868	0.0306945610833	0.03483136222
0.46	0.6007	0.00433527547967	0.0285729835074	0.0334878147834
0.5	0.6167	0.00433179715607	0.0422786652273	0.0457385464479
0.54	0.643	0.00432961077353	0.0432839978578	0.0470587495357
0.58	0.686	0.00443397968606	0.0305802194914	0.0362755464581
0.62	0.7594	0.00464464831804	0.0306500773572	0.0375062413534
0.66	0.8405	0.00485411173886	0.0242183318837	0.0338975064564
0.7	0.9205	0.00506058870691	0.0368541780798	0.044989764964
0.74	1.0081	0.00547422723475	0.0211014889565	0.0349917003794
0.78	1.1132	0.00609569486405	0.0588853335231	0.0665851139286
0.82	1.3223	0.00682355509686	0.0598120313636	0.069985644379
0.86	1.5961	0.0088078044935	0.104830637602	0.11404593592
