CLAS physics database search results
Measurement E161M109
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.66	0.2354	0.00500171790235	0.0254124539946	0.0266754647343
-0.62	0.2119	0.00458104575163	0.0191599587636	0.0204074684953
-0.58	0.1983	0.00394255776464	0.019199381195	0.0203112099063
-0.54	0.2054	0.00351566390041	0.0230332391847	0.0239011382413
-0.5	0.2117	0.00319466800805	0.0181205434885	0.0191548879519
-0.46	0.2092	0.00287596741344	0.0170592734733	0.0181012387471
-0.42	0.2142	0.00287731343284	0.0170590464977	0.0181019723015
-0.38	0.2294	0.00309279404928	0.0181382089791	0.0194809065373
-0.34	0.2336	0.00320438957476	0.0171023942024	0.0185427196006
-0.3	0.2585	0.00342242449317	0.0181806768463	0.0199574167789
-0.26	0.2689	0.00364101951414	0.0225073982703	0.0240006929903
-0.22	0.283	0.00364607805987	0.030281283242	0.0314101816848
-0.18	0.2956	0.00354462209302	0.0225227807834	0.0243655504488
-0.14	0.3203	0.00344061765693	0.0182790084561	0.0204925977278
-0.1	0.3382	0.00333679185232	0.026893787761	0.0287794524869
-0.06	0.3756	0.00344587155963	0.0182780187437	0.0214922621444
-0.02	0.3822	0.00344615384615	0.0193962373585	0.0224514215889
0.02	0.3985	0.00344462452728	0.0215261367148	0.0243128241732
0.06	0.4246	0.00344066852368	0.0182789988815	0.0220418914607
0.1	0.4368	0.00332861356932	0.0182997358371	0.022033262773
0.14	0.4663	0.00375097678695	0.0224893346532	0.0261769411962
0.18	0.4884	0.00417253012048	0.0182285488285	0.0226829996777
0.22	0.5268	0.00437754357519	0.0288700036759	0.032331019936
0.26	0.5474	0.00394272921939	0.0287307306956	0.0326122630217
0.3	0.587	0.00382895452075	0.0223747426193	0.0277456192494
0.34	0.5867	0.00382214983713	0.0265260470222	0.0311747575777
0.38	0.6174	0.00402767381974	0.0222382068432	0.0282551768085
0.42	0.633	0.00402240802676	0.0211203748467	0.0273695725737
0.46	0.6993	0.00422921076504	0.0274764221889	0.0336902957812
0.5	0.7247	0.00422565597668	0.0390721618492	0.0441290131351
0.54	0.7564	0.00432892238973	0.0549296862447	0.0590078366843
0.58	0.8344	0.00453879822897	0.0411504472714	0.04746798987
0.62	0.911	0.00464257586287	0.0411388683529	0.0485306240807
0.66	1.0174	0.0048522965267	0.0306178904959	0.0413906605895
0.7	1.1413	0.00516568446333	0.0305665782191	0.044285938294
0.74	1.2346	0.00547587853975	0.0452700204795	0.0567000523363
0.78	1.3408	0.00610219711237	0.056772997018	0.0679440045726
0.82	1.5252	0.00672913277265	0.0788132525159	0.0895857575943
0.86	1.8387	0.00871372045221	0.1154716895	0.126289564713
