CLAS physics database search results
Measurement E161M93
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.2827	0.00967782426778	0.0288183919996	0.0313180249928
-0.65	0.2531	0.00882781794981	0.0319010913645	0.0337243765977
-0.61	0.2	0.00710823909532	0.0241767023592	0.0257689453409
-0.58	0.1954	0.00731674008811	0.0275447874285	0.0290033433589
-0.55	0.1878	0.00687990841442	0.0248657768873	0.026353934352
-0.53	0.1684	0.00547380497132	0.0117914146368	0.0136905587061
-0.49	0.1573	0.00428318584071	0.0150004772942	0.0161773199556
-0.46	0.164	0.0041667752443	0.0198677624322	0.0207449702482
-0.43	0.167	0.00394572158365	0.02072779007	0.0215268605905
-0.41	0.1687	0.00393810725552	0.0169484899399	0.0179132790849
-0.38	0.1896	0.00446117647059	0.0219512620252	0.0230209886334
-0.34	0.2022	0.00455930781332	0.0230534750583	0.024090581601
-0.31	0.2157	0.00465920471281	0.0159327276837	0.017774320418
-0.28	0.2435	0.00518310165074	0.0243545777479	0.0256961092529
-0.26	0.2663	0.00581441048035	0.0222529240947	0.0241611744368
-0.22	0.2822	0.00528464419476	0.0168926769855	0.019184051448
-0.2	0.307	0.00570671256454	0.0232086930202	0.0253512661045
-0.17	0.317	0.0059212808539	0.0317526130114	0.0333892829852
-0.14	0.3094	0.00528888888889	0.0253542433198	0.027247370606
-0.1	0.3347	0.00550249762883	0.0243869333834	0.0267525339538
-0.07	0.3585	0.00529542097489	0.0307473334892	0.0326235253444
-0.04	0.3768	0.00519212598425	0.0254762993342	0.0280763055754
-0.02	0.3994	0.00529989384289	0.0296297338033	0.0319118394798
0.02	0.4112	0.0053017019082	0.0275953249098	0.0304245448399
0.04	0.4225	0.00540850903614	0.028592971689	0.0313511057043
0.07	0.4179	0.00519591474245	0.0223027457948	0.0256995302914
0.1	0.4587	0.00540769764216	0.0275747494315	0.0308465562878
0.14	0.4645	0.00529888204426	0.0317610114619	0.0346203718827
0.17	0.4877	0.00550953725831	0.0211956363245	0.0258713887336
0.2	0.5356	0.00614171609332	0.0212294447273	0.0266117575956
0.23	0.5544	0.00677259018897	0.0296359920052	0.0338178272656
0.26	0.6081	0.00740295652174	0.0337987608462	0.0385159929431
0.28	0.6253	0.00718735632184	0.033845264205	0.0385117689932
0.31	0.6609	0.00665441905066	0.0327303942399	0.0379208541951
0.34	0.7227	0.00675716581446	0.0401351555392	0.0453751813319
0.38	0.7898	0.00696416833667	0.0474921083905	0.0524343343432
0.41	0.8345	0.00706667087968	0.0337685084462	0.0415773415992
0.44	0.9123	0.00727478331215	0.0368895314115	0.0453214284401
0.46	1.0155	0.00769398028023	0.0305459108138	0.0417514829182
0.49	1.1194	0.00811312123494	0.0411070220744	0.0518582077002
0.52	1.2184	0.00842745979595	0.0494875531966	0.0604681176968
0.55	1.3081	0.00863640901771	0.0694651886867	0.0786277326896
0.58	1.4488	0.00905763303286	0.0800894455209	0.089989601867
0.61	1.5783	0.00958268614892	0.0757966498347	0.0877554451649
0.65	1.6834	0.00968923923924	0.072656786627	0.0867194946732
0.68	1.8564	0.0100072632355	0.065338079881	0.0832215621658
0.71	2.0077	0.0102223977744	0.0537363246207	0.0774285666123
0.73	2.1799	0.010755044984	0.0527140304605	0.0798813139703
0.76	2.3616	0.0116069880702	0.0633453852142	0.0910513324588
0.79	2.4512	0.0127760155072	0.0981721621834	0.119272281615
0.82	2.5574	0.0146746449802	0.179501155413	0.193108926339
0.85	2.8455	0.0203197084093	0.190519472627	0.206589541762
