CLAS physics database search results
Measurement E161M64
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.7963	0.0143850554263	0.0664610425767	0.0714076011331
-0.65	0.7791	0.0130886182276	0.0643830573435	0.0692268478568
-0.61	0.7247	0.0119983443709	0.0621524716512	0.0662749604759
-0.58	0.7288	0.0119886346643	0.0686612164099	0.0724081952236
-0.55	0.7093	0.0114262810678	0.0576791132123	0.0619768201339
-0.53	0.7417	0.0114024158126	0.0764543976082	0.080006301831
-0.49	0.7882	0.012022839082	0.077978595399	0.0818198370769
-0.46	0.8178	0.010905439662	0.0594073344443	0.0645158969209
-0.43	0.8049	0.00968721583311	0.0753800892106	0.0789899868821
-0.41	0.8364	0.00922539438245	0.0686832009919	0.0728694819359
-0.38	0.8066	0.00876622929092	0.0481078291343	0.0538072203634
-0.34	0.7559	0.00820356589147	0.0565076234385	0.0605819399272
-0.31	0.7824	0.00838892508143	0.0434984590069	0.0491277265136
-0.28	0.7946	0.00846783002531	0.0529268916021	0.0580262559232
-0.26	0.756	0.00801898115841	0.0422456618031	0.0478990497493
-0.22	0.7594	0.00820518077296	0.0452622912421	0.0505829651922
-0.2	0.73	0.00786750969967	0.036665410009	0.0424675845853
-0.17	0.7186	0.0078461202504	0.0460361640128	0.0507541002047
-0.14	0.6767	0.00740988587292	0.0313358196215	0.0372792133782
-0.1	0.6835	0.00791377209019	0.0344014855973	0.0399674300263
-0.07	0.6472	0.00779383429672	0.0477683592659	0.0515232803528
-0.04	0.599	0.00715812261864	0.0363009818128	0.0405525794845
-0.02	0.5957	0.0069424073752	0.0435501203194	0.0471133672215
0.02	0.5656	0.00631434846266	0.0341206536205	0.0380155285583
0.04	0.5656	0.00599941477688	0.0362063119129	0.0398450475138
0.07	0.6033	0.00620572604149	0.0331236918881	0.0375439243271
0.1	0.6222	0.00620545212766	0.0444691169677	0.0478522943964
0.14	0.6406	0.00641324075569	0.0362368644202	0.0407855538961
0.17	0.6977	0.00672456998814	0.0361803836143	0.0412433587709
0.2	0.7484	0.00682903359602	0.0372796767709	0.0431816319885
0.23	0.8157	0.00693376046689	0.0362426953439	0.043358647584
0.26	0.9314	0.00765902878098	0.046574448769	0.0538271368068
0.28	1.0434	0.00859148809524	0.049662323066	0.0581394324973
0.31	1.1615	0.00973005970947	0.0558588930973	0.0651502992907
0.34	1.2803	0.0105578947368	0.0610944421263	0.0712919772075
0.38	1.4103	0.0107648587156	0.0580096355516	0.0703401806956
0.41	1.5884	0.0104540857552	0.0569484160537	0.0724034714333
0.44	1.8016	0.0103522381199	0.0538132991547	0.0739743870366
0.46	2.0215	0.010456391478	0.0662802676312	0.0866784050171
0.49	2.2126	0.010563313831	0.0507115016629	0.0793167863965
0.52	2.4626	0.0112920533423	0.0693871712301	0.0973472505541
0.55	2.6867	0.0118160487636	0.102621981035	0.126832771418
0.58	2.9071	0.0124469975381	0.103756070918	0.13152636555
0.61	3.1733	0.0131853132668	0.0986225000396	0.131627571049
0.65	3.3884	0.0136147103027	0.124759326959	0.155903572973
0.68	3.5341	0.0138424814466	0.166525660808	0.19310968708
0.71	3.8439	0.0144883697597	0.177208710682	0.206100297023
0.73	4.0387	0.0150296627471	0.146129118377	0.186442829292
0.76	4.3769	0.0168181599045	0.208924171645	0.239030763085
0.79	4.7015	0.0202993634826	0.261613638487	0.290894904258
0.82	5.1658	0.0292718803699	0.158520020879	0.211796825954
