CLAS physics database search results
Measurement E161M85
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.2896	0.00946832018038	0.0282558120209	0.0307583614375
-0.65	0.2443	0.0079544603033	0.0385886843684	0.039938756877
-0.61	0.2098	0.00719314285714	0.0268532809138	0.0283290561526
-0.58	0.1915	0.00697155858931	0.0264982522223	0.0279360822352
-0.55	0.1775	0.00630821078431	0.024397673592	0.0255727739001
-0.53	0.2216	0.00922428991185	0.0376875639385	0.039342553958
-0.49	0.1819	0.00508584176086	0.0283473845986	0.0293038083731
-0.46	0.1778	0.0044234223301	0.0258238907775	0.0267495745742
-0.43	0.1722	0.00451460674157	0.0277349657647	0.0284270430957
-0.41	0.1933	0.00449783933518	0.0171189789799	0.0184921990771
-0.38	0.1879	0.00416132879046	0.022417032424	0.0234158625474
-0.34	0.2129	0.00467912087912	0.0169666092016	0.018385658354
-0.31	0.2329	0.00477036868457	0.0239291366876	0.0252153892124
-0.28	0.2469	0.00507328767123	0.0179986597336	0.0197460378856
-0.26	0.2673	0.00506130177515	0.0221285612804	0.0238698580189
-0.22	0.2915	0.00536696750903	0.0220564199216	0.0242108597838
-0.2	0.3077	0.00546461748634	0.0241904517471	0.02618624438
-0.17	0.328	0.00566784	0.0367656849485	0.0383806523259
-0.14	0.3463	0.00608464101787	0.0251751294671	0.0275672886432
-0.1	0.3599	0.00576930923929	0.0442252763802	0.0455882286013
-0.07	0.3611	0.00556022661243	0.0378942460014	0.0394466648398
-0.04	0.3892	0.00556299892125	0.0283595317839	0.0307470441869
-0.02	0.406	0.00545952935092	0.0325452537134	0.0349625442802
0.02	0.4225	0.00535607755406	0.0283993386056	0.031123402657
0.04	0.4509	0.00556926124447	0.0221093493615	0.026054620036
0.07	0.4527	0.00557072208033	0.0283580157187	0.0315324697783
0.1	0.4759	0.00567799381352	0.0284387128094	0.0316260647112
0.14	0.493	0.00557359215017	0.030494836785	0.0338806477799
0.17	0.5154	0.00557359722506	0.0336414181326	0.0367383809434
0.2	0.5671	0.00620528560831	0.0294534281624	0.0339837741303
0.23	0.6349	0.00704626470101	0.0346916438608	0.0391957215753
0.26	0.6892	0.00788678669515	0.0347153942168	0.0403192272892
0.28	0.7211	0.00830663458734	0.0399454605911	0.0454286227125
0.31	0.7762	0.00799122189109	0.0410290186659	0.0467918923145
0.34	0.8665	0.0078839621497	0.0409479320702	0.0482020822059
0.38	0.9492	0.00777860465116	0.0347397943241	0.044248723234
0.41	1.0253	0.00788288057406	0.0399293149685	0.0496167500713
0.44	1.1436	0.00830371323529	0.043107520765	0.0540513242544
0.46	1.265	0.00861902783548	0.0493530379933	0.0609356348553
0.49	1.381	0.00893408935231	0.0441042180233	0.0587941475457
0.52	1.5261	0.00935548284888	0.0598734911348	0.073758523505
0.55	1.6482	0.00988205128205	0.0841215493346	0.0960082997248
0.58	1.7885	0.0101995708155	0.0788430006734	0.0930581523041
0.61	1.9601	0.0107287469815	0.0925804190324	0.107535530383
0.65	2.1064	0.0109450711966	0.105232340165	0.120598648419
0.68	2.3178	0.0113731213085	0.0811064862493	0.103439976675
0.71	2.5331	0.0118044104186	0.0811458926543	0.107530603544
0.73	2.7245	0.0122387793827	0.0653640748364	0.100168476555
0.76	2.8804	0.0128881684149	0.0834101619403	0.115041538516
0.79	3.0422	0.0142736940882	0.103621530857	0.133858172967
0.82	3.2063	0.0172302156139	0.179675734783	0.200693734696
0.85	3.4522	0.0254637306339	0.213083923425	0.234615813169
