CLAS physics database search results
Measurement E161M125
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.62	0.0846	0.00331554993679	0.00943435894042	0.0102262210435
-0.58	0.0969	0.0024626519337	0.010309963407	0.0108141458345
-0.54	0.1036	0.0023569803516	0.00858222835994	0.00946256879186
-0.5	0.1169	0.00225220183486	0.0132093749623	0.0137808513336
-0.46	0.1325	0.00236415247364	0.00858025542052	0.00946589520099
-0.42	0.1422	0.00258154311649	0.00862181159257	0.00997557640528
-0.38	0.154	0.00269230769231	0.0107685411867	0.0119065617631
-0.34	0.1677	0.00301967845659	0.0181505245659	0.0188989179034
-0.3	0.1651	0.00302341399608	0.0140790258118	0.0150338008414
-0.26	0.1879	0.00324151811386	0.0161784597634	0.0173619507099
-0.22	0.192	0.00302873239437	0.0107827074561	0.0124374972973
-0.18	0.2097	0.0029200103146	0.0183693641633	0.0193700867692
-0.14	0.1996	0.00270314192849	0.0140421872838	0.0152878352013
-0.1	0.2112	0.00281023541453	0.0183864780998	0.0193692138798
-0.06	0.2328	0.00302337662338	0.0162206409797	0.0177263388697
-0.02	0.2363	0.00280282846715	0.0151427921	0.0167031695739
0.02	0.2423	0.00269222222222	0.0161775133907	0.0176269347433
0.06	0.2392	0.00279514606742	0.0107423069432	0.0128381014339
0.1	0.2607	0.00321984355702	0.0150596350377	0.0171348969262
0.14	0.2843	0.00332201281568	0.0214442120595	0.0229599605979
0.18	0.2966	0.00299487919221	0.0235100127313	0.0251973964279
0.22	0.3119	0.00277624101335	0.0192003251492	0.0211974184348
0.26	0.3252	0.00277128810226	0.018088945858	0.0201891162889
0.3	0.3201	0.00287228315055	0.0138043467612	0.0164693070799
0.34	0.3452	0.00318548139034	0.0170041967853	0.0197639982087
0.38	0.3293	0.00317959446411	0.0127082720715	0.0156045525451
0.42	0.3279	0.00317322580645	0.0180227810834	0.0201617050899
0.46	0.321	0.00316880552813	0.0200511513765	0.0219885197885
0.5	0.3127	0.00305948043185	0.0189546717061	0.0209731420822
0.54	0.3126	0.00295204047218	0.0253285502359	0.0268586880937
0.58	0.3016	0.00284428920713	0.0147278653887	0.0172053234098
0.62	0.321	0.00294785175467	0.0158278289741	0.0181699583789
0.66	0.3403	0.00294540958269	0.0168444222932	0.0195458802434
0.7	0.3728	0.00325727170237	0.0189216854708	0.0218870725136
0.74	0.4365	0.00367071119654	0.0262445399905	0.0289022717888
0.78	0.5657	0.00418571957085	0.0334390453164	0.0371761817846
0.82	0.7225	0.00480552342394	0.0407174034612	0.0455519360163
0.86	0.9666	0.00679232432432	0.07730216252	0.0818794255073
0.9	1.6861	0.0242264788207	0.146814569182	0.155791088396
