CLAS physics database search results
Measurement E161M108
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.66	0.2567	0.00553416252073	0.0313147416594	0.0326609863453
-0.62	0.2226	0.00489933014354	0.0295972391304	0.0306730761994
-0.58	0.1974	0.0042611980572	0.0170763635215	0.0183883543684
-0.54	0.2065	0.0037274368231	0.02391121525	0.0247789157111
-0.5	0.2155	0.00329901234568	0.02023280795	0.0214713900307
-0.46	0.2119	0.00308643897539	0.0116997390762	0.013218464092
-0.42	0.2136	0.0029814556331	0.0159232823974	0.0170524271954
-0.38	0.2321	0.00330353535354	0.0127799316965	0.0146670535887
-0.34	0.239	0.00341276215975	0.0170620354718	0.0185393174896
-0.3	0.2681	0.00363163346614	0.0202773577758	0.0219149246043
-0.26	0.2947	0.00395642235123	0.0235702507874	0.0253848028603
-0.22	0.3142	0.00417648261759	0.0225159275391	0.024450070622
-0.18	0.3157	0.00386046195652	0.0289436838271	0.0304341236778
-0.14	0.3481	0.00386419981499	0.0204379049756	0.0229339323125
-0.1	0.3705	0.00376087587007	0.0193376785755	0.0219457246492
-0.06	0.3891	0.00376305609284	0.0214727596932	0.0243071319269
-0.02	0.4094	0.00387037815126	0.0193160599752	0.0224427067248
0.02	0.4145	0.00386880995592	0.0161428717868	0.0203790245353
0.06	0.4421	0.00365105659461	0.0279626498341	0.0305739931848
0.1	0.4681	0.00375337915235	0.0193391350618	0.0235307070396
0.14	0.4969	0.00406856280974	0.0256796961949	0.0294912205396
0.18	0.5022	0.00448965517241	0.0309763296153	0.0342462282569
0.22	0.5396	0.00469495748467	0.0192353158076	0.0248032017035
0.26	0.5755	0.00436711086433	0.0255291665101	0.0304315959831
0.3	0.599	0.00404011359602	0.0180534617769	0.0244250457836
0.34	0.6405	0.00435136702568	0.0350307808221	0.0391719603261
0.38	0.6485	0.0043452361497	0.0222802361478	0.0289809638334
0.42	0.6967	0.00455082789002	0.027526350385	0.0337833040399
0.46	0.7493	0.00465141083521	0.0337812725817	0.039575786053
0.5	0.7899	0.00475334313988	0.0454521256818	0.0503467634289
0.54	0.8456	0.0048561298377	0.0654200122516	0.0695899358762
0.58	0.9197	0.00495994262765	0.048547285909	0.0549810467285
0.62	1.0327	0.00527479824293	0.0453945646911	0.05385000611
0.66	1.1403	0.00548423973363	0.0337574156971	0.0465909837564
0.7	1.2681	0.00569221945137	0.0305746404348	0.0466611280979
0.74	1.3983	0.00621373051141	0.0442660090039	0.0586138484012
0.78	1.5048	0.00684047835513	0.0663483071063	0.0783160723515
0.82	1.677	0.00767914941664	0.105220153318	0.115206673111
0.86	2.0126	0.00976990291262	0.115587841043	0.128219165397
