CLAS physics database search results
Measurement E161M40
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.71	1.7712	0.0271188516746	0.116484882641	0.12914601669
-0.69	1.9629	0.0246898995897	0.116512741184	0.130787525749
-0.67	1.8937	0.0222601175483	0.18023053894	0.18888184691
-0.65	1.9467	0.0221589401449	0.169659044473	0.179124154998
-0.63	2.0119	0.0217370875935	0.180294367696	0.189786081285
-0.61	2.027	0.0211002249307	0.127262643804	0.140289015411
-0.59	1.9611	0.0201442936692	0.16960792267	0.179154597563
-0.57	1.8943	0.019715729394	0.169557600875	0.178426958574
-0.55	1.8666	0.0194978370707	0.148323950694	0.158010438395
-0.53	1.8553	0.0192774948618	0.100670890489	0.11441648921
-0.51	1.7975	0.0187382943636	0.148220229133	0.157136543796
-0.49	1.8969	0.0196800200803	0.158684299191	0.168095021444
-0.47	1.8436	0.0190312553765	0.147981253268	0.157595063232
-0.45	1.8786	0.0190173781002	0.169033574565	0.177803526852
-0.43	1.8648	0.0185793829607	0.179440704771	0.187381201684
-0.41	1.8367	0.0172955213597	0.158157121057	0.166958975503
-0.39	1.9163	0.0170684297339	0.227560780247	0.234201746543
-0.37	1.9166	0.0171557276222	0.168428533835	0.177290364657
-0.35	1.8638	0.0150348846393	0.147234344648	0.156367811316
-0.33	1.8825	0.0145995369079	0.136521586286	0.146628914196
-0.31	1.8712	0.0140581296255	0.136377340462	0.146420790346
-0.29	1.8101	0.0135175929142	0.104832078496	0.116610748885
-0.27	1.7997	0.0131884494591	0.0680334829394	0.084986110617
-0.25	1.8136	0.0132776387848	0.0596398717998	0.0784074318124
-0.23	1.818	0.013159533521	0.0543289672045	0.0750865030089
-0.21	1.8328	0.0130400136604	0.0772065285046	0.0929422437339
-0.19	1.7553	0.0122966872477	0.0739850760811	0.0890105777656
-0.17	1.7752	0.0125952386537	0.0978930537028	0.110159947111
-0.15	1.7576	0.0123738034668	0.0894481916405	0.10218582716
-0.13	1.7468	0.0123621290514	0.0852079090538	0.0984720682675
-0.11	1.7625	0.012246069599	0.0778426218686	0.0921327522775
-0.09	1.7772	0.012441747856	0.114023212156	0.124622310825
-0.07	1.7606	0.0124314210062	0.0860062193784	0.099108490041
-0.05	1.7934	0.0125231648199	0.113813093899	0.124404418575
-0.03	1.7795	0.0129279030571	0.0796577637305	0.0942088990784
-0.01	1.8155	0.0134336046445	0.0837291960206	0.0982410269492
0.01	1.8065	0.0137341088373	0.0867191688985	0.10082508914
0.03	1.8724	0.0140347442681	0.123807051307	0.13486121419
0.05	1.8833	0.0139236308872	0.113448765982	0.125394784979
0.07	1.8961	0.0135023429006	0.0773300506672	0.0939051342793
0.09	1.9469	0.0133920842373	0.0968787493715	0.111509670986
0.11	1.9658	0.0130778732321	0.0761856891531	0.094035059199
0.13	2.0345	0.013072678978	0.0833814431654	0.101059437462
0.15	2.0307	0.0126558623835	0.102924822795	0.117647191634
0.17	2.0175	0.012447353661	0.086408063205	0.103475174611
0.19	2.0579	0.0126491279796	0.102824897575	0.118034413259
0.21	2.063	0.0126476100284	0.086378978696	0.104017714511
0.23	2.1278	0.0131605895144	0.0770846215768	0.0977234565204
0.25	2.1958	0.0135720921521	0.102808016782	0.119624484555
0.27	2.2707	0.0137773964229	0.102780705134	0.120662030933
0.29	2.32	0.0135744680851	0.0946313574678	0.114911065167
0.31	2.3639	0.0136802149508	0.101784781372	0.121435011254
0.33	2.3647	0.0134802306353	0.0946448275503	0.115508034749
0.35	2.3713	0.0135885218146	0.0947303651154	0.115605239292
0.37	2.3995	0.0140074687728	0.0937594305581	0.115464959275
0.39	2.46	0.0147379446144	0.0907105450791	0.11372492326
0.41	2.5422	0.0155748042358	0.0938159659814	0.117557443484
0.43	2.6699	0.0166204191316	0.113590499902	0.1362027877
0.45	2.7802	0.0174640871246	0.144649561565	0.164070622031
0.47	2.9609	0.0178978232006	0.175891750587	0.194345016964
0.49	3.0173	0.0170913694257	0.155362721047	0.176908649901
0.51	3.1178	0.0159732925247	0.114087220695	0.143195615092
0.53	3.1339	0.0147502088167	0.0975916048637	0.130371990829
0.55	3.2025	0.0143572542395	0.10401379356	0.136610243302
0.57	3.2623	0.014276796039	0.104226738867	0.138198846748
0.59	3.39	0.0147182534795	0.104367298588	0.140499200743
0.61	3.5426	0.0155776125129	0.10242215575	0.142079255937
0.63	3.6916	0.0164396879875	0.146580990101	0.178496806813
0.65	3.8287	0.0172992907607	0.167710150376	0.198540331993
0.67	4.1162	0.0189947785738	0.241353699758	0.268213188214
0.69	4.1788	0.019949546471	0.283498951666	0.306772364257
0.71	4.5222	0.0228154983609	0.420581612811	0.439690765636
0.73	4.9537	0.0268987777092	0.45360314787	0.474641209376
0.75	5.3784	0.0330965405704	0.569639341164	0.589609714245
0.77	5.7042	0.0410474073796	0.384816982925	0.418901391502
