CLAS physics database search results
Measurement E161M137
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.62	0.0704	0.00274011976048	0.0103431979435	0.0109056295191
-0.58	0.0811	0.00242561768531	0.00741325696605	0.00808015240434
-0.54	0.0896	0.00243018867925	0.00635091985332	0.00712078971305
-0.5	0.0923	0.00243172966781	0.00939024444957	0.00992780495816
-0.46	0.1004	0.0025417721519	0.0139706619144	0.0145511063622
-0.42	0.1145	0.00275648148148	0.0130112186148	0.0136750112849
-0.38	0.1281	0.00318392709196	0.014453463539	0.0151386060034
-0.34	0.128	0.00329294605809	0.00848330750701	0.00964184614337
-0.3	0.1373	0.00318808049536	0.0154750167288	0.0163618177336
-0.26	0.1436	0.00308245743893	0.0117007886972	0.0128252352397
-0.22	0.1499	0.00297673758865	0.00954667655932	0.0108666280627
-0.18	0.1455	0.00276535087719	0.0106467288181	0.0117940578233
-0.14	0.1482	0.00276611629576	0.0106465299811	0.0117944826497
-0.1	0.1505	0.00276537102473	0.00845947534399	0.00986458634101
-0.06	0.147	0.00255282199711	0.014984094896	0.0157842484906
-0.02	0.1476	0.00265850144092	0.00849366646912	0.0098642350222
0.02	0.1419	0.00265730337079	0.0117020826691	0.0127309398193
0.06	0.1412	0.00297486832205	0.0127577489577	0.0137721059061
0.1	0.1668	0.0031872611465	0.00744656742292	0.00914711938782
0.14	0.1568	0.00254959349593	0.0127475320359	0.0136768688541
0.18	0.1611	0.0022301252472	0.00747439237542	0.00888168307847
0.22	0.1612	0.00223150955834	0.00851236542279	0.00977275307258
0.26	0.168	0.00233924050633	0.00961966495537	0.0107749435613
0.3	0.17	0.00234189104571	0.0106454472114	0.0117021547313
0.34	0.17	0.00245141065831	0.011746939422	0.0127348310555
0.38	0.1831	0.00277262667443	0.0128032238645	0.0141435480246
0.42	0.1652	0.00266108247423	0.00953565100375	0.0107767472566
0.46	0.1553	0.00254590163934	0.0116244735297	0.0126338626931
0.5	0.1512	0.0025358490566	0.0126482990778	0.0135747038476
0.54	0.1421	0.00242096296296	0.00635444240921	0.00799795090356
0.58	0.1373	0.00230756302521	0.00629008369457	0.00790523879343
0.62	0.1379	0.00219552691433	0.00944826235709	0.0105630845975
0.66	0.1575	0.00250331125828	0.0125528256876	0.0134628054753
0.7	0.1896	0.0028096597146	0.0176781167631	0.0186408683897
0.74	0.2411	0.0031149870801	0.016610444169	0.0180117344539
0.78	0.3635	0.00383395096921	0.0186091595717	0.0216418959058
0.82	0.4916	0.00486118241111	0.0403079260886	0.0427685652636
0.86	0.7303	0.00785491084065	0.0433948196872	0.0482745549121
0.9	1.0598	0.0129935584314	0.101068182131	0.105911996679
