CLAS physics database search results
Measurement E161M59
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	1.0338	0.0149012325047	0.109086952794	0.113623076891
-0.65	0.9768	0.0131853949989	0.0745428424379	0.0803774220859
-0.61	0.9404	0.0122143908046	0.0832082847875	0.0880102320313
-0.58	0.936	0.0120997229917	0.0572350129163	0.0639883585884
-0.55	0.9641	0.0124114519198	0.0637021652791	0.0698779787919
-0.53	0.9802	0.0123912278773	0.0797430089205	0.0850771198105
-0.49	0.9651	0.0120449297972	0.0698693757392	0.0758265600678
-0.46	0.9819	0.0113750163934	0.0601335929581	0.0668219615633
-0.43	1.0274	0.0103842659164	0.0824486326228	0.0876375943773
-0.41	1.0484	0.00961149027198	0.0757930026767	0.0816601904678
-0.38	0.9807	0.00873437601825	0.0554158882954	0.0620993078529
-0.34	1.0233	0.00903224299065	0.0552667946108	0.0624444429044
-0.31	0.9526	0.00837473848208	0.039215733518	0.0480664525922
-0.28	0.9304	0.00803801295896	0.0517798256821	0.058224280006
-0.26	0.9385	0.00823153041718	0.0453591435875	0.05259949371
-0.22	0.9091	0.00810850225877	0.0484258421829	0.0552227068996
-0.2	0.8712	0.00788273615635	0.0525116412873	0.058343628121
-0.17	0.8202	0.00744873369148	0.0399108552451	0.0461924830185
-0.14	0.7912	0.00722604897419	0.0397485121259	0.045998068105
-0.1	0.7596	0.00731892635926	0.0365749000948	0.0427617708394
-0.07	0.7078	0.00730766961652	0.0396319058938	0.0449168266993
-0.04	0.6884	0.00729789489626	0.0271357832038	0.0337901366641
-0.02	0.6774	0.00708011066708	0.0458566465514	0.0500420091099
0.02	0.6267	0.0064468889995	0.0312417608695	0.0359778291618
0.04	0.6275	0.00612853832147	0.0342561092076	0.0385649657934
0.07	0.622	0.00581114447781	0.0269813009297	0.0322091380293
0.1	0.6356	0.00570277324633	0.0352415717201	0.0398144753194
0.14	0.6751	0.00600917740945	0.0456058086965	0.0496365952608
0.17	0.7068	0.00631533616523	0.0258394374769	0.0330831859707
0.2	0.7651	0.00651809330629	0.043413413361	0.0485322959488
0.23	0.8247	0.00651405466399	0.0352023733835	0.0424156623668
0.26	0.9008	0.00682032809453	0.0475129784868	0.0540286884696
0.28	1.0189	0.00743647237709	0.048533585058	0.0564666451979
0.31	1.147	0.00846570657066	0.0474507303659	0.0572932003432
0.34	1.2915	0.00959724330803	0.0453966179455	0.0581724697235
0.38	1.4253	0.0102123977709	0.0639902096556	0.0757338077816
0.41	1.5527	0.0100041115908	0.0494991691979	0.0658658238789
0.44	1.7556	0.00969375	0.0577926570676	0.0753941403973
0.46	1.976	0.00948760503105	0.0690512516235	0.0879419939205
0.49	2.2407	0.0097986788805	0.0691087975022	0.092603268357
0.52	2.4801	0.0102146648916	0.0691496248808	0.0975874773041
0.55	2.698	0.0107358432813	0.0887530375201	0.115603594451
0.58	2.9275	0.0113637165643	0.0971375619719	0.126065096889
0.61	3.1179	0.0117890746269	0.103430303681	0.134266949557
0.65	3.3842	0.0125283218602	0.101429192797	0.137610132221
0.68	3.6346	0.013063658147	0.124416039303	0.159864802666
0.71	3.852	0.0134953915809	0.145374944217	0.179144250151
0.73	4.0866	0.0143360313183	0.166182785529	0.202189250529
0.76	4.4577	0.0163030865635	0.238844236624	0.269888693976
0.79	4.8538	0.0208505519997	0.229354190023	0.267219176267
0.82	5.2203	0.0310223394579	0.221639469532	0.268158985462
