CLAS physics database search results
Measurement E161M71
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.5169	0.011105488194	0.0811435649449	0.0831380415072
-0.65	0.4741	0.011340524849	0.0659318018573	0.0681921833211
-0.61	0.4364	0.0093624432105	0.03744735848	0.0404568900359
-0.58	0.4235	0.00902703405251	0.0457173124343	0.0481476732397
-0.55	0.4204	0.00868277124183	0.0362753288553	0.0388855857168
-0.53	0.4775	0.00965089572807	0.0515035941624	0.0540273432747
-0.49	0.5069	0.0121341168859	0.0602910707103	0.0631205684048
-0.46	0.5014	0.00991038227628	0.0737369942643	0.0757350655698
-0.43	0.4757	0.00726673506612	0.0281780865475	0.0318779151029
-0.41	0.4597	0.00658719755696	0.0355956293433	0.0384494562483
-0.38	0.4626	0.00644888475836	0.0344007541396	0.037300837236
-0.34	0.4803	0.00663516042781	0.0288467441161	0.032265822197
-0.31	0.4734	0.00639153915392	0.0362406984928	0.0389569902716
-0.28	0.4811	0.00646839321137	0.0318498020286	0.0349022662958
-0.26	0.5163	0.00686428717529	0.0264229362785	0.0305575482279
-0.22	0.5158	0.00673148450245	0.0420647966403	0.0447405844367
-0.2	0.5007	0.00628756802009	0.0240930796785	0.0283830561063
-0.17	0.5092	0.00647597948718	0.0303160302428	0.0338434659638
-0.14	0.4927	0.00635271612767	0.0291149960983	0.0327312239707
-0.1	0.5021	0.00654506517691	0.0322423963413	0.0355642188676
-0.07	0.4928	0.00653195876289	0.0290753076462	0.0327064805936
-0.04	0.5076	0.00642138339114	0.0300209232927	0.0335227450962
-0.02	0.4849	0.00579479300043	0.0310641332421	0.0343441644536
0.02	0.4961	0.00548233944954	0.0371981713819	0.0399322985925
0.04	0.5189	0.00558624401914	0.0269266388129	0.0310805901653
0.07	0.5327	0.00558993392927	0.0206570239547	0.0258455078318
0.1	0.5735	0.00590382878815	0.0259365534649	0.0308048610178
0.14	0.6112	0.00611510937765	0.0352738633736	0.0394543712805
0.17	0.6483	0.00622368	0.0300625316176	0.0354039474033
0.2	0.7189	0.00643543170661	0.0363344907595	0.0418395380173
0.23	0.7725	0.00664784187172	0.0374139839959	0.0433079680114
0.26	0.8606	0.00748347826087	0.0363374125815	0.0441348568188
0.28	0.9123	0.00831916106235	0.039534182162	0.0474872189861
0.31	1.0445	0.00936304780876	0.0364155644709	0.0469335698453
0.34	1.1646	0.00967984627759	0.0697313457209	0.0774420086945
0.38	1.2888	0.00947493940863	0.0448092124814	0.0578866286363
0.41	1.434	0.00926975595584	0.0427055221783	0.0589590207619
0.44	1.5678	0.00906423444976	0.0562746803975	0.0712299093458
0.46	1.7497	0.00948488115804	0.0563067227728	0.0745599494548
0.49	1.9171	0.00980080491652	0.0500494178087	0.0729296872141
0.52	2.097	0.0101178372463	0.0647138267255	0.0870716535045
0.55	2.3087	0.0108536660338	0.0741094321502	0.0976265167124
0.58	2.4975	0.0113826517812	0.0803982290752	0.105834256544
0.61	2.7006	0.0119148728666	0.0888042555544	0.116339112224
0.65	2.8961	0.0123456450273	0.115039449968	0.140388809048
0.68	3.0737	0.0125705132574	0.115216284424	0.143023856371
0.71	3.2761	0.012798904829	0.125850856315	0.15477086287
0.73	3.5637	0.0135545848567	0.0966541940599	0.138111485873
0.76	3.8108	0.0146269729939	0.105187887425	0.148766386056
0.79	4.0258	0.0166385832745	0.200109463911	0.226738411514
0.82	4.3124	0.0224554515757	0.2330205199	0.261492550141
0.85	4.4425	0.0357449953953	0.226091807247	0.257723493753
