CLAS physics database search results
Measurement E161M152
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.62	0.054	0.00222352941176	0.00524842042476	0.00579750871206
-0.58	0.0613	0.00211744386874	0.00635660534112	0.00702663280222
-0.54	0.0647	0.00222737704918	0.00631892328493	0.00702779925551
-0.5	0.0665	0.00307575757576	0.00803117147963	0.00885773903788
-0.46	0.0724	0.00233548387097	0.00530900321044	0.00617639367025
-0.42	0.0667	0.00223397129187	0.00642256742021	0.00712507168173
-0.38	0.0792	0.00276774193548	0.0101286526537	0.0107136724962
-0.34	0.084	0.00266159695817	0.010879149858	0.0114006062539
-0.3	0.0771	0.00223941908714	0.00747161308903	0.00808633111382
-0.26	0.091	0.00245369284877	0.00750928701036	0.00818305841744
-0.22	0.0837	0.00224196428571	0.00881950090093	0.00934714376001
-0.18	0.0809	0.00224129287599	0.00923182572648	0.00973685607466
-0.14	0.0776	0.00203085399449	0.00638479694689	0.00703277589457
-0.1	0.0762	0.0019237026648	0.00745582779156	0.00799116270705
-0.06	0.0712	0.00192432432432	0.00536534955942	0.00608782676312
-0.02	0.0669	0.00213738019169	0.0131271324331	0.0134706493564
0.02	0.0717	0.00235081967213	0.00827246316819	0.00886155934317
0.06	0.0616	0.001925	0.00536510717507	0.00608809047888
0.1	0.0574	0.00149646182495	0.00611968969854	0.00639003521091
0.14	0.0535	0.00138822355289	0.00321291695616	0.00365928054435
0.18	0.0593	0.00149316546763	0.00316551052538	0.0040987910397
0.22	0.0549	0.00138582524272	0.00428129517747	0.00462454293941
0.26	0.0569	0.00138261682243	0.00428233239279	0.00462397465222
0.3	0.0612	0.00159375	0.00630158400226	0.00683853968329
0.34	0.0607	0.0015890052356	0.00421011429313	0.00497380920668
0.38	0.0559	0.00147660377358	0.00425084006943	0.00462195066074
0.42	0.0535	0.00147151277014	0.00612573670405	0.00638707838709
0.46	0.0543	0.00157239382239	0.00527044378277	0.00559900476604
0.5	0.053	0.00156804733728	0.00312909372631	0.00365277808749
0.54	0.0525	0.0015625	0.00548165976233	0.00579439983471
0.58	0.0546	0.00155703422053	0.00411529396715	0.00452078437461
0.62	0.0628	0.00165808580858	0.00513913917416	0.00578409032236
0.66	0.0814	0.00186175349428	0.00860080658581	0.00903986548528
0.7	0.1147	0.00227538322813	0.0103529044797	0.0110447878541
0.74	0.1748	0.00279266272189	0.012389149887	0.0137126008503
0.78	0.2608	0.00403779277491	0.0124621920025	0.0149710938971
0.82	0.3632	0.00518412789038	0.0258859965622	0.0283630169047
0.86	0.5077	0.00819707745759	0.0362856434579	0.0395700567136
