CLAS physics database search results
Measurement E161M98
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.2893	0.0093012195122	0.0349846725808	0.0369654752702
-0.65	0.2584	0.00834929577465	0.0376861945554	0.0393205342765
-0.61	0.235	0.00802961275626	0.0399000666539	0.0412038080261
-0.58	0.1955	0.00716940339354	0.0371138741575	0.0381767693921
-0.55	0.1998	0.00866370449679	0.0221670977891	0.0243934568592
-0.53	0.173	0.00533950617284	0.0228853593773	0.0238850708341
-0.49	0.1836	0.00480069726903	0.0170365285704	0.0184862843474
-0.46	0.1916	0.00457965536409	0.0254918959033	0.0264417765859
-0.43	0.1852	0.00446777713957	0.02398747522	0.0249729742972
-0.41	0.1971	0.00456889487871	0.0169966231819	0.0183843532985
-0.38	0.2114	0.00477800100452	0.019111794955	0.0204028015989
-0.34	0.2278	0.00498677224034	0.0159380708564	0.0178722446877
-0.31	0.2452	0.00530276816609	0.0252491712691	0.0265731417849
-0.28	0.2613	0.00583258928571	0.0353216775115	0.0365615278046
-0.26	0.2861	0.00572624166049	0.0276125000035	0.0291605818075
-0.22	0.3169	0.00615339805825	0.0296685977481	0.0314662792966
-0.2	0.3494	0.00668657351154	0.0405524319206	0.0421954433492
-0.17	0.3484	0.00637122828406	0.0297248624917	0.0318668046273
-0.14	0.3487	0.00605787869552	0.0286669165714	0.0308217552255
-0.1	0.3681	0.00595424610052	0.0244864646973	0.0269557408272
-0.07	0.3725	0.0056391031134	0.0330219702028	0.0351490499153
-0.04	0.408	0.00574797808505	0.0298516456487	0.0322096776383
-0.02	0.4187	0.0057502034588	0.0330028053381	0.0354887758382
0.02	0.4313	0.00596365432099	0.0276645048237	0.0306286682081
0.04	0.4561	0.00606997431707	0.0361945494763	0.0388611645985
0.07	0.4675	0.00596219539968	0.0266409877072	0.030141658455
0.1	0.4842	0.00585296703297	0.0319686217549	0.0349188445772
0.14	0.4958	0.00595683329758	0.0372264171935	0.0401561156438
0.17	0.5087	0.0060597492163	0.0286665212301	0.0323959208222
0.2	0.5582	0.00690447193149	0.0445683549993	0.0474885428973
0.23	0.5732	0.00753512312535	0.0339744303777	0.0382683066169
0.26	0.5955	0.00763461538462	0.048806481618	0.0518974305618
0.28	0.6241	0.00731118845501	0.0360664182222	0.0405174098411
0.31	0.6689	0.00698755935423	0.0338870773935	0.039001247736
0.34	0.7223	0.00719338019918	0.0434080094143	0.0483732969012
0.38	0.7726	0.00739937063894	0.0337995460642	0.0405475569462
0.41	0.821	0.00750012866701	0.0337773307113	0.0411006903526
0.44	0.8943	0.0078123244009	0.032679161364	0.0414554412929
0.46	0.9429	0.00791377573859	0.0390052836621	0.0471736064718
0.49	1.0166	0.00812183025524	0.0527787445219	0.0600304558176
0.52	1.1347	0.00864493171049	0.065330507083	0.0726467568824
0.55	1.186	0.00874848915748	0.0631973412215	0.0716805472362
0.58	1.3287	0.00937930678934	0.0726974456508	0.0815889381918
0.61	1.4241	0.00958812518497	0.0600392193107	0.0722249655615
0.65	1.5798	0.0100087362454	0.0642248020532	0.0780439602571
0.68	1.6687	0.0100086179683	0.0516390120584	0.0694193503476
0.71	1.853	0.0106415534201	0.0442380756906	0.0680290458274
0.73	1.9986	0.0109598945426	0.0601089902728	0.0820743090718
0.76	2.1267	0.011913399762	0.0664403560053	0.0889863854723
0.79	2.2349	0.0130788427958	0.102267071294	0.119883356072
0.82	2.3324	0.0144483089166	0.168782719404	0.18083244263
0.85	2.5972	0.0180383087608	0.168738583072	0.183829392532
0.89	3.0829	0.0316886620134	0.192712009745	0.212826057854
