CLAS physics database search results
Measurement E161M104
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.2525	0.00894559257697	0.0409339269243	0.0423844120036
-0.65	0.2399	0.00852977777778	0.0280309274028	0.0299902629828
-0.58	0.2264	0.00789147432878	0.038295360462	0.0396200796165
-0.55	0.186	0.0062888252149	0.0181408565789	0.019925955628
-0.53	0.1883	0.00543173076923	0.0271622219424	0.0282072337274
-0.49	0.1987	0.00500208891269	0.0240860770261	0.0251689688163
-0.46	0.2087	0.00468032619776	0.0232332637975	0.0242894421646
-0.43	0.1968	0.00435915721232	0.0170516201107	0.0183853294366
-0.41	0.1989	0.00435857830037	0.0159139182856	0.0173350175321
-0.38	0.2161	0.00478332513527	0.0170414142796	0.0188139817677
-0.34	0.2321	0.00510343563903	0.0294612447917	0.0305729520809
-0.31	0.2518	0.00553172792564	0.0244828508584	0.0258988351746
-0.28	0.2558	0.00542896379526	0.0260400912462	0.0276239956276
-0.26	0.2843	0.00564552266767	0.0244568614873	0.0261841013911
-0.22	0.2888	0.00597002583979	0.0312345768576	0.032663885077
-0.2	0.2932	0.0059749636099	0.0316407934455	0.0333121228819
-0.17	0.3266	0.00597894736842	0.0398540109445	0.0411952026044
-0.14	0.3298	0.00566226109491	0.0213623219546	0.0236951038719
-0.1	0.3687	0.00587953029864	0.0331831451714	0.0350464633738
-0.07	0.3629	0.00534777483053	0.0277901296212	0.0298923029201
-0.04	0.3903	0.00567047697368	0.0278281456603	0.0303484576635
-0.02	0.3958	0.00577966468361	0.029947378452	0.0323234586686
0.02	0.4083	0.00577783018868	0.0267838884091	0.0294150177722
0.04	0.4275	0.00577702702703	0.0299478873834	0.0326915317486
0.07	0.441	0.00556062075655	0.0278503051474	0.0307396271573
0.1	0.4511	0.00555726131249	0.0277489972198	0.0310701866238
0.14	0.4827	0.00587226277372	0.0266609551576	0.0301569679692
0.17	0.485	0.00607983285683	0.0330453571994	0.0359554028205
0.2	0.5119	0.00681965029142	0.0341252453457	0.0374556990558
0.23	0.5318	0.00734471577262	0.0298084744698	0.034125784925
0.26	0.5558	0.0070179452841	0.0467764731889	0.0495872905979
0.28	0.5852	0.00658482758621	0.0350874627988	0.0390933224437
0.31	0.6164	0.00657776247849	0.0318273945019	0.0366660093613
0.34	0.6277	0.00646567038163	0.031748308719	0.0365701008262
0.38	0.6551	0.00667064813318	0.0381207614494	0.0426813286892
0.41	0.7085	0.00698238017023	0.044454992601	0.0488633843171
0.44	0.7367	0.00708263739417	0.0348883397075	0.040875064345
0.46	0.8085	0.00728854193886	0.0338236183222	0.0411001721008
0.49	0.8628	0.00749618208517	0.0591267050845	0.0639662543996
0.52	0.9091	0.00770334300638	0.0664550111468	0.0715333437954
0.55	0.9641	0.00780562363239	0.0633207094062	0.069035029984
0.58	1.032	0.00812017167382	0.0748608897355	0.0805035432658
0.61	1.1255	0.00843466042155	0.0569790883006	0.0652121921709
0.65	1.2302	0.00874874475195	0.0600662090136	0.0694421317557
0.68	1.3488	0.0090629580436	0.0400883124052	0.0552236286555
0.71	1.4572	0.00937749819234	0.0526717431613	0.0668232894147
0.73	1.5345	0.00969268795057	0.0505796579693	0.0665447849689
0.76	1.6691	0.0106392615967	0.0600650157136	0.0759783883427
0.79	1.7519	0.011587336901	0.0853167253447	0.0982864687359
0.82	1.9126	0.0132717039322	0.115842228374	0.127942229252
0.85	2.1665	0.0152570422535	0.136751536231	0.149685564576
0.89	2.4415	0.025965479667	0.202239966044	0.214638864297
