CLAS physics database search results
Measurement E161M94
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.2709	0.00891189060642	0.0358076556873	0.037657682383
-0.65	0.2528	0.00827971076138	0.0236950710003	0.0259159164497
-0.61	0.2544	0.00870938292477	0.0236471277129	0.0260126987131
-0.58	0.194	0.00709362880886	0.023136992681	0.0247895030039
-0.55	0.1701	0.00622840909091	0.0226595878205	0.0238893476209
-0.53	0.1638	0.00568154450262	0.0165520407221	0.0180176742339
-0.49	0.165	0.00470817120623	0.0167509141211	0.0179186978411
-0.46	0.1757	0.00437914893617	0.0225792616043	0.0233934369581
-0.43	0.1727	0.00415502776064	0.0203807689823	0.0212320736795
-0.41	0.1824	0.00436058309038	0.0204400419547	0.0215659182369
-0.38	0.1922	0.00424751381215	0.0206680581191	0.0217577491075
-0.34	0.207	0.00477202868852	0.0179774231245	0.0193409901123
-0.31	0.2475	0.00529525032092	0.0243304402763	0.025697998626
-0.28	0.2523	0.00518569630872	0.0222024447706	0.0239733289816
-0.26	0.2619	0.00560609854604	0.0290642677371	0.0305120202312
-0.22	0.2886	0.00539538123167	0.0274752590773	0.0289627402483
-0.2	0.3125	0.00571259309411	0.03118102436	0.0328102739475
-0.17	0.3202	0.00581989424983	0.0306523870346	0.0323280267941
-0.14	0.3382	0.00571784596118	0.0253634823627	0.0276914428437
-0.1	0.3534	0.00550863309353	0.0318267962799	0.0336777441101
-0.07	0.372	0.00551268167569	0.0296925974065	0.0320066835694
-0.04	0.3874	0.00540854092527	0.0212216324787	0.0243326046201
-0.02	0.3976	0.00530557779557	0.0318612749942	0.03399833265
0.02	0.4247	0.00562446276862	0.0233316398602	0.0266883603452
0.04	0.4288	0.00562534653465	0.0339369338091	0.0363272818246
0.07	0.4432	0.00562490421456	0.0233315334382	0.026688761105
0.1	0.4629	0.00551829436039	0.0265322148972	0.0299429146604
0.14	0.4707	0.00530306444344	0.0297307502009	0.0327723291322
0.17	0.5105	0.00583125649013	0.0232808171623	0.0276761677057
0.2	0.5359	0.00625110715698	0.0232751725947	0.0282989737008
0.23	0.5889	0.00730566343042	0.0232806203062	0.029113467979
0.26	0.6075	0.00751306392615	0.0380656521085	0.0423331267877
0.28	0.6518	0.00740321272108	0.0380871689865	0.0427632171795
0.31	0.6771	0.00686928359607	0.0327881524773	0.0380134270917
0.34	0.7355	0.00686494830557	0.048617717807	0.0530422976246
0.38	0.7758	0.00696731528099	0.0337891479291	0.0404476452207
0.41	0.8442	0.00717480314961	0.034767401395	0.0424155010067
0.44	0.9372	0.00769839090807	0.0337326959703	0.0428689267303
0.46	1.0142	0.0078007275751	0.04634812455	0.0544076866565
0.49	1.1396	0.00832517107453	0.0473740596379	0.0575594585649
0.52	1.2224	0.00863961385968	0.0663397849888	0.0749156152594
0.55	1.3112	0.00884878283924	0.0705472114422	0.0796117567527
0.58	1.419	0.00916367280285	0.0821907361006	0.0914226571921
0.61	1.5685	0.00968924998321	0.0726567851942	0.0850731032776
0.65	1.6981	0.0100061716909	0.0694832104043	0.0841180183735
0.68	1.8473	0.0102182994982	0.0642930505993	0.082430619795
0.71	2.0262	0.0105372094233	0.0569330942209	0.0804445203756
0.73	2.1877	0.0109648578313	0.0749016815081	0.0966540316741
0.76	2.2945	0.0116043678161	0.0706533696832	0.0948713756369
0.79	2.4512	0.0130899569337	0.0961127100204	0.117609403259
0.82	2.5307	0.0146716424758	0.179401067185	0.192632065243
0.85	2.8856	0.0204082524094	0.222064187193	0.236682381152
0.89	3.1415	0.0353920316406	0.139892437595	0.168014147024
