CLAS physics database search results
Measurement E161M82
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.67	0.3187	0.0099457133059	0.0354305346677	0.0378244433719
-0.65	0.284	0.00875529865125	0.0383123315073	0.0400397200191
-0.61	0.2519	0.00799161234246	0.0332531822863	0.0348250558608
-0.58	0.2111	0.00678496630378	0.0164561305372	0.0186220303791
-0.55	0.2001	0.00677564172583	0.0301479796869	0.031379416484
-0.53	0.235	0.00948283858998	0.0416337095666	0.043197918283
-0.49	0.2195	0.00641431401684	0.0349157067191	0.0360943199975
-0.46	0.201	0.0047650862069	0.0244398026473	0.0254819705789
-0.43	0.2097	0.00528564814815	0.0253549191214	0.0264556240147
-0.41	0.2146	0.00472829243866	0.0284092106651	0.0292969242302
-0.38	0.2211	0.00470880929332	0.0182007449034	0.019866317505
-0.34	0.2473	0.00490124946144	0.0245148476177	0.025804449348
-0.31	0.2406	0.00467184466019	0.0159290259423	0.0177804888467
-0.28	0.2829	0.00539562453254	0.0232829816798	0.0250210964742
-0.26	0.2888	0.00527199707923	0.0263783253221	0.0278941956019
-0.22	0.3131	0.00536382264024	0.0189557222675	0.0214215474242
-0.2	0.3304	0.00566579866624	0.0209472844415	0.0236655912036
-0.17	0.3427	0.00576230510547	0.0271962467975	0.0293555840186
-0.14	0.3521	0.00575497771174	0.0419066848073	0.0433356012845
-0.1	0.3586	0.00554266550015	0.030297175762	0.032206010734
-0.07	0.3857	0.0057504743833	0.0376635373321	0.0395085504139
-0.04	0.3973	0.00564584210526	0.0324119494465	0.0345213343847
-0.02	0.3922	0.00512474666667	0.0323971753646	0.0344270781282
0.02	0.4243	0.00533513313609	0.0293185326103	0.0319445535084
0.04	0.444	0.00533804809052	0.0324640607839	0.0352159969679
0.07	0.4791	0.00575967213115	0.0283202432359	0.0315139392065
0.1	0.4826	0.00565669633167	0.0345398579414	0.03755594732
0.14	0.5211	0.00576322139554	0.0335079882886	0.0370298451386
0.17	0.5539	0.00587024981075	0.0272754498984	0.0315243390931
0.2	0.6109	0.00629145211123	0.0346331868348	0.0389937767951
0.23	0.65	0.00681671506938	0.0262286560018	0.0324385482399
0.26	0.6995	0.00776173339331	0.0283569302769	0.0349400962128
0.28	0.7627	0.00828793672627	0.0493083167916	0.0542240655809
0.31	0.8513	0.00849726432532	0.0482576056077	0.0541630848228
0.34	0.9403	0.00828874135238	0.0356490780637	0.0444256916144
0.38	1.0344	0.00818454047474	0.052465448604	0.0601852250999
0.41	1.109	0.00808033686601	0.030445987521	0.043799352222
0.44	1.2395	0.00850122777307	0.0535291427762	0.0637620480042
0.46	1.359	0.00871221132309	0.0661285670029	0.076148462338
0.49	1.4956	0.00923793079245	0.0461851776512	0.0624064222039
0.52	1.6227	0.00955455839534	0.0619677368787	0.0766545513136
0.55	1.8237	0.0102933018488	0.0745931493976	0.0900393008883
0.58	2.0003	0.0107164556962	0.136580223961	0.147491542155
0.61	2.0793	0.0108264027904	0.0977019907813	0.113510188131
0.65	2.2951	0.0114639308954	0.115733609157	0.132317160305
0.68	2.43	0.0114736842105	0.0968225416452	0.117915367673
0.71	2.6731	0.0120125118259	0.0832376691146	0.111171771137
0.73	2.8765	0.0124500972013	0.0917592234038	0.121122909923
0.76	3.0855	0.0133123202301	0.0961831176979	0.128734189039
0.79	3.2321	0.0145937833328	0.148082617103	0.172759228135
0.82	3.4019	0.0179837987437	0.190452810383	0.21274849742
0.85	3.6372	0.0267119062307	0.256412390624	0.276287707457
