CLAS physics database search results
Measurement E161M153
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.62	0.0526	0.00222253521127	0.00535726956898	0.00589577008841
-0.58	0.0649	0.00233300653595	0.00733805699782	0.00798675657422
-0.54	0.0545	0.00201459143969	0.006285015619	0.00668462863733
-0.5	0.0713	0.00286900149031	0.00638504741162	0.00731549155993
-0.46	0.0638	0.002233	0.00535291612114	0.00617759751935
-0.42	0.0731	0.00255371179039	0.00997840448627	0.0105175463152
-0.38	0.0754	0.00266242937853	0.012008391641	0.0124830548875
-0.34	0.0734	0.00245021770682	0.0125632970668	0.0129761149434
-0.3	0.0793	0.00234804845222	0.00868830642105	0.00924967417492
-0.26	0.0808	0.00224147952444	0.00534937094821	0.00618038228044
-0.22	0.0753	0.00213617021277	0.0100760496635	0.0105191835794
-0.18	0.0813	0.00224349540079	0.00534852581434	0.00618104568228
-0.14	0.0835	0.00224519846351	0.00840530093807	0.00895892066813
-0.1	0.0695	0.00192461538462	0.00536524515948	0.0060879403538
-0.06	0.0679	0.00192472440945	0.00704169269052	0.00760680852047
-0.02	0.0666	0.00224494382022	0.004242667468	0.00525463818492
0.02	0.0592	0.00203032490975	0.0042388419127	0.00516309557762
0.06	0.0625	0.00192307692308	0.00428856329648	0.00516291678162
0.1	0.0557	0.00149673704415	0.00316382335485	0.00365964073313
0.14	0.0578	0.00149574861368	0.0031642907712	0.00365943454393
0.18	0.0549	0.00138852140078	0.00428042151191	0.0046250214572
0.22	0.0528	0.00138666666667	0.00428102272308	0.00462469218195
0.26	0.05	0.0013829787234	0.00208263531388	0.00271693463598
0.3	0.0543	0.001484765625	0.0064308219567	0.00668466601066
0.34	0.0555	0.00148282442748	0.00704565339179	0.00727748724165
0.38	0.0518	0.00137148676171	0.00532625797934	0.00560026816441
0.42	0.0519	0.00147085020243	0.00684372703152	0.00707840205643
0.46	0.0557	0.00167518796992	0.00523867781653	0.00559876711926
0.5	0.0505	0.00156508264463	0.00421906581076	0.00461937868283
0.54	0.0511	0.00156109979633	0.00723346164888	0.00747282581013
0.58	0.0547	0.0015569259962	0.00723436116339	0.00747243879742
0.62	0.0615	0.00155303030303	0.00517185623136	0.00578340970126
0.66	0.0747	0.00186232686981	0.00622749858531	0.00682142244407
0.7	0.1099	0.00227236842105	0.00932718294873	0.010087707561
0.74	0.1662	0.00268731343284	0.00827456020062	0.00963237618521
0.78	0.2685	0.00414032382421	0.0113695962387	0.0141034831405
0.82	0.3569	0.00518599244406	0.0352202425087	0.0368035084893
0.86	0.4992	0.00820062383032	0.0466852200251	0.049283535375
