CLAS physics database search results
Measurement E161M149
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.62	0.0528	0.002112	0.0183790493769	0.0185301143008
-0.58	0.0576	0.0020080733945	0.00701837881867	0.00737610987484
-0.54	0.0731	0.00232735166425	0.00796702166627	0.0085654247201
-0.5	0.0663	0.00254185303514	0.0116253594847	0.0120870516363
-0.46	0.0721	0.00233264705882	0.00733817127757	0.00798666979809
-0.42	0.0871	0.00254616321559	0.00418653232157	0.00533966727535
-0.38	0.0957	0.00297073170732	0.01027933622	0.0109083764593
-0.34	0.0937	0.00286836734694	0.0107229878655	0.0113015229253
-0.3	0.0842	0.00233888888889	0.00638510757665	0.00712467492282
-0.26	0.0988	0.00255517241379	0.00956457494799	0.0104024716162
-0.22	0.1054	0.00255515151515	0.00852532701629	0.00945575215687
-0.18	0.0859	0.00223808933002	0.00642113355653	0.00712624378127
-0.14	0.0991	0.00234430107527	0.00638312247012	0.00751394471929
-0.1	0.0925	0.00213379469435	0.0101787484595	0.010616641644
-0.06	0.0912	0.00213333333333	0.00853749898324	0.00905489431805
-0.02	0.0761	0.00213464235624	0.00429922109352	0.00525325594171
0.02	0.0863	0.00256019777503	0.00531557968172	0.00627389945236
0.06	0.0805	0.00224204244032	0.00892262549342	0.00944454415707
0.1	0.0786	0.0019222826087	0.00641831984029	0.00703220724948
0.14	0.0745	0.00170773638968	0.00427125700741	0.00507117521769
0.18	0.0661	0.00149499192246	0.0122088082609	0.0124840388585
0.22	0.0711	0.00159895052474	0.00536687592734	0.00599209001276
0.26	0.0748	0.00159829059829	0.00743003816702	0.00789312306438
0.3	0.0827	0.00180706940874	0.0074849515798	0.00798809883345
0.34	0.0745	0.00169800569801	0.00637783479321	0.0069328952455
0.38	0.0755	0.0016918767507	0.0098558385265	0.0102211825805
0.42	0.0699	0.00168687782805	0.00863680746533	0.00904909843634
0.46	0.0672	0.001785	0.00520228555541	0.00588727441181
0.5	0.062	0.00167567567568	0.00669343790813	0.00721091717576
0.54	0.0617	0.0016703891709	0.00524020992115	0.00588299987016
0.58	0.0676	0.001664	0.00731307760112	0.00778308422157
0.62	0.0742	0.00176666666667	0.013787272714	0.0140545322573
0.66	0.0766	0.00207307171854	0.0103953053659	0.0108008160039
0.7	0.1184	0.00227891513561	0.0136105306952	0.0141455734962
0.74	0.1869	0.00289927977839	0.0165479357252	0.0175796553797
0.78	0.2862	0.00414182344428	0.0176197417279	0.0199054968733
0.82	0.4074	0.00538505338078	0.0269675953709	0.0297660098074
0.86	0.5749	0.00869962168979	0.0342112055101	0.0385671807162
