CLAS physics database search results
Measurement E161M156
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.62	0.0504	0.00212210526316	0.0063550506884	0.00678349708388
-0.58	0.0515	0.00191134020619	0.00869234022667	0.00896312096672
-0.54	0.0541	0.00191316306483	0.0113397445777	0.011549012476
-0.5	0.0634	0.00234026845638	0.00879392651505	0.00934539071644
-0.46	0.0587	0.0021268115942	0.00430310032915	0.00525007881438
-0.42	0.0683	0.00245070202808	0.00959187466398	0.0101267642326
-0.38	0.0724	0.00266568483063	0.00817643714485	0.0088604605069
-0.34	0.0677	0.00224242902208	0.00684189389577	0.00751005903936
-0.3	0.0694	0.00202861538462	0.0107095620649	0.0111071989023
-0.26	0.0711	0.00203142857143	0.00321143238434	0.00436033519777
-0.22	0.0678	0.00203186119874	0.0072195249199	0.00779900447734
-0.18	0.0656	0.00192312703583	0.00704212911015	0.0076063097261
-0.14	0.0636	0.00171025210084	0.00637456176937	0.00693759709937
-0.1	0.0702	0.0019262195122	0.00641713942429	0.00703353708755
-0.06	0.0544	0.00171001964637	0.00934482920171	0.00955992953996
-0.02	0.054	0.00181782178218	0.0129732618862	0.0131435694281
0.02	0.0492	0.00181826086957	0.0042253907997	0.00472270788365
0.06	0.0535	0.001712	0.00426954985918	0.0047228063691
0.1	0.0426	0.00128120300752	0.003257072129	0.00365922361476
0.14	0.0408	0.00117486910995	0.00319056148264	0.00356381231309
0.18	0.0416	0.00117333333333	0.00319112658616	0.0035633941373
0.22	0.0408	0.00117180156658	0.00209448826413	0.00262579683481
0.26	0.0428	0.0011682382134	0.00424207725964	0.00452635811529
0.3	0.0474	0.00127248322148	0.0074927155592	0.00767362064826
0.34	0.0482	0.00137412280702	0.00417992661553	0.00452518354192
0.38	0.0439	0.00126634615385	0.0042138304924	0.0045247799656
0.42	0.0403	0.00126266318538	0.00421493554877	0.00452406515203
0.46	0.0415	0.00136237373737	0.00418377076328	0.00452308099164
0.5	0.0459	0.00146045454545	0.0057163863166	0.00599151302308
0.54	0.0421	0.00135135802469	0.0059484310107	0.00618793770843
0.58	0.0456	0.00134727272727	0.00418865804266	0.00452040369732
0.62	0.0579	0.00155089285714	0.00517249759262	0.00578238991795
0.66	0.069	0.00175598802395	0.00729153660484	0.00777931948708
0.7	0.107	0.00216473988439	0.00821972634781	0.0090450797051
0.74	0.1572	0.00257874015748	0.0144720454394	0.0152680629435
0.78	0.2413	0.00351357601713	0.0227300414336	0.0238211106096
0.82	0.3515	0.00518283692126	0.0248656027767	0.0270590507466
0.86	0.4597	0.00778976502485	0.0321703211183	0.0353687987385
