CLAS physics database search results
Measurement E161M114
g13
Paul Mattione
2006

cos(theta_pi)	dsigma/dOmega	Data errors	Systematic errors	Full errors
	mcb	mcb	mcb	mcb
-0.66	0.1754	0.00468300970874	0.0178974696555	0.0192501804466
-0.62	0.1647	0.0042640776699	0.0138588470525	0.0151139789061
-0.58	0.1634	0.00373546701502	0.0181189482636	0.0189861860011
-0.54	0.173	0.0032037037037	0.0149608249298	0.0158851065073
-0.5	0.1772	0.00288564535585	0.0149235736632	0.0161119851955
-0.46	0.1844	0.00278097447796	0.0170750162797	0.0181077718619
-0.42	0.1928	0.002892	0.0139023859823	0.0151763623872
-0.38	0.1875	0.00289616704805	0.0197891944361	0.0207066339583
-0.34	0.2058	0.00311492693111	0.0207676967961	0.0216758610943
-0.3	0.2342	0.00355011483693	0.0172382332228	0.0187463023665
-0.26	0.2332	0.0035561922366	0.0244426573182	0.0255322662963
-0.22	0.2452	0.00356301188904	0.0237340461422	0.0248589444615
-0.18	0.2579	0.00335215932914	0.0216419275443	0.023171225599
-0.14	0.2796	0.00324864446166	0.0205447392089	0.0221381793166
-0.1	0.2977	0.00325236707939	0.0129993118426	0.0159618470931
-0.06	0.3143	0.00336091755778	0.0129716704078	0.015962040941
-0.02	0.3392	0.00357623003195	0.0238331823045	0.0259988062532
0.02	0.3408	0.00324674499841	0.0162793933215	0.0192466147091
0.06	0.355	0.00324102251978	0.021557731166	0.0238700239372
0.1	0.3842	0.00344960718294	0.0182773140883	0.0214981134975
0.14	0.4161	0.00387169811321	0.0182948067418	0.022127886573
0.18	0.4359	0.00418309547244	0.0182261271879	0.0221109474784
0.22	0.4634	0.00395885476795	0.0278197316473	0.0308943927656
0.26	0.4827	0.00362932330827	0.0202777713845	0.0242577847979
0.3	0.4889	0.00351420169898	0.0180612952586	0.023026321616
0.34	0.513	0.00382518641259	0.0191211387974	0.0238967310035
0.38	0.5309	0.00392395125849	0.023372903254	0.0279666727752
0.42	0.5416	0.0040228303362	0.0296281426365	0.0333717046856
0.46	0.5514	0.00401787152445	0.0338624675476	0.037174311968
0.5	0.5633	0.00401376336021	0.0369828298497	0.0404334772829
0.54	0.5768	0.00401215449387	0.0412051285196	0.0443258940604
0.58	0.616	0.00411651816313	0.0316332780188	0.0360946531957
0.62	0.6488	0.00411634943875	0.0421997116969	0.0460403460195
0.66	0.7192	0.004220657277	0.0210816520261	0.0293968909642
0.7	0.7922	0.0045334841629	0.0305656264674	0.0380131769495
0.74	0.8836	0.0049463077656	0.0389874856779	0.0461561294389
0.78	0.9742	0.00546123329021	0.0577423149081	0.0636661120405
0.82	1.1965	0.00618644290597	0.0534431279415	0.0628571202031
0.86	1.4401	0.00796214171395	0.115225232911	0.12216850051
